"gene_symbol","log2FoldChange","padj","direction","contrast"
"NR3C2",-1.58677691612413,0.139865837937187,"NS","MARV vs Mock 3 dpi"
"NOA1",-0.437373942899343,0.13990114748977,"NS","MARV vs Mock 3 dpi"
"AL596087.1",-1.68801316593472,0.139903766303799,"NS","MARV vs Mock 3 dpi"
"XKR7",-2.31178686287051,0.140010916115568,"NS","MARV vs Mock 3 dpi"
"AC068587.4",-1.41869723613505,0.140128172384459,"NS","MARV vs Mock 3 dpi"
"POLDIP2",-0.315300015120056,0.140284784610994,"NS","MARV vs Mock 3 dpi"
"RALGDS",0.43434012194383,0.140456943302072,"NS","MARV vs Mock 3 dpi"
"C17orf107",-1.42330510160436,0.140456943302072,"NS","MARV vs Mock 3 dpi"
"AF127577.4",-0.589434249214031,0.140483791585923,"NS","MARV vs Mock 3 dpi"
"AL132780.5",1.29431967244794,0.140508559945319,"NS","MARV vs Mock 3 dpi"
"AC231981.1",-2.06204302587174,0.140547505654922,"NS","MARV vs Mock 3 dpi"
"AC073842.2",-2.24457318025668,0.140547505654922,"NS","MARV vs Mock 3 dpi"
"AC037459.2",-1.89026219857487,0.140547505654922,"NS","MARV vs Mock 3 dpi"
"NDUFA11",-0.46974721127079,0.140605383103687,"NS","MARV vs Mock 3 dpi"
"GAPDHP1",-0.726311219740235,0.140614534039612,"NS","MARV vs Mock 3 dpi"
"TMEM108",-2.15524812666218,0.140750498163642,"NS","MARV vs Mock 3 dpi"
"RTN4",0.30271571493145,0.14096866707483,"NS","MARV vs Mock 3 dpi"
"AL133367.1",0.706008782478812,0.14096866707483,"NS","MARV vs Mock 3 dpi"
"CDCA2",-0.318299341849009,0.141040565965621,"NS","MARV vs Mock 3 dpi"
"DOK7",-1.87672029219812,0.141120333214271,"NS","MARV vs Mock 3 dpi"
"HAVCR2",-1.26413819421098,0.141120333214271,"NS","MARV vs Mock 3 dpi"
"FXYD7",-2.32345816036912,0.141120333214271,"NS","MARV vs Mock 3 dpi"
"ZBED4",0.292457073849412,0.141150632799135,"NS","MARV vs Mock 3 dpi"
"EEFSEC",-1.01160040641802,0.141229669993131,"NS","MARV vs Mock 3 dpi"
"RAB3B",0.766795736973026,0.141240176095191,"NS","MARV vs Mock 3 dpi"
"AC027031.2",0.766439830810838,0.14132711494559,"NS","MARV vs Mock 3 dpi"
"KIAA1841",0.41366224734473,0.1413286175991,"NS","MARV vs Mock 3 dpi"
"RPL23AP7",-0.517958554772665,0.1413286175991,"NS","MARV vs Mock 3 dpi"
"SHISAL2B",1.3425930011683,0.141340069824682,"NS","MARV vs Mock 3 dpi"
"RPS2P46",-0.599192562987306,0.141340069824682,"NS","MARV vs Mock 3 dpi"
"MRPS30",-0.330664425594546,0.141375789329771,"NS","MARV vs Mock 3 dpi"
"WDR45",0.355252966070859,0.141502794232569,"NS","MARV vs Mock 3 dpi"
"LIMS2",-1.80284760837086,0.141529556131645,"NS","MARV vs Mock 3 dpi"
"AC084117.1",-1.05795899669778,0.14165605784646,"NS","MARV vs Mock 3 dpi"
"ZDHHC17",0.382797358926685,0.141922400952785,"NS","MARV vs Mock 3 dpi"
"MYO3B",-1.81885656347098,0.141980807978951,"NS","MARV vs Mock 3 dpi"
"PRAG1",0.52569811267915,0.141980807978951,"NS","MARV vs Mock 3 dpi"
"CHGB",-1.55509429779178,0.141980807978951,"NS","MARV vs Mock 3 dpi"
"AC011632.1",-1.86180537100984,0.142017684778098,"NS","MARV vs Mock 3 dpi"
"NCBP2.AS2",-0.496552571241723,0.142062504066826,"NS","MARV vs Mock 3 dpi"
"LRRC43",-1.3892969621161,0.142104848463714,"NS","MARV vs Mock 3 dpi"
"AP001626.1",-1.42726380412907,0.142104848463714,"NS","MARV vs Mock 3 dpi"
"LPIN1",0.454705201608052,0.142143790174436,"NS","MARV vs Mock 3 dpi"
"AC027559.1",-1.08796185668325,0.142143790174436,"NS","MARV vs Mock 3 dpi"
"RALY.AS1",-1.22667011111993,0.142172175877792,"NS","MARV vs Mock 3 dpi"
"RPS28",-0.638930884211534,0.142172175877792,"NS","MARV vs Mock 3 dpi"
"FAM83H",0.566419855975503,0.142183707708974,"NS","MARV vs Mock 3 dpi"
"MANEA.AS1",-1.72341697291272,0.142200900294231,"NS","MARV vs Mock 3 dpi"
"CSPG4",-1.63047767175407,0.142200900294231,"NS","MARV vs Mock 3 dpi"
"SUMO2",-0.421121224681118,0.142299879028553,"NS","MARV vs Mock 3 dpi"
"AP001442.1",-2.36615229987,0.142299879028553,"NS","MARV vs Mock 3 dpi"
"TSPYL5",0.473189308755586,0.142381316280023,"NS","MARV vs Mock 3 dpi"
"QRSL1",-0.274028003835744,0.142565166933611,"NS","MARV vs Mock 3 dpi"
"CTDSP2",0.429808569098422,0.142565166933611,"NS","MARV vs Mock 3 dpi"
"SLC25A18",-1.53851869206583,0.142565166933611,"NS","MARV vs Mock 3 dpi"
"CTU2",-0.437886968742446,0.142585168720732,"NS","MARV vs Mock 3 dpi"
"CEP128",-0.86864253835907,0.14265543991718,"NS","MARV vs Mock 3 dpi"
"HPN.AS1",1.38896813625993,0.142697664251856,"NS","MARV vs Mock 3 dpi"
"FO538757.1",0.473479867995359,0.142740431316071,"NS","MARV vs Mock 3 dpi"
"MAFF",0.762196353524649,0.142740431316071,"NS","MARV vs Mock 3 dpi"
"PSMA2",-0.520270478155805,0.142947171238309,"NS","MARV vs Mock 3 dpi"
"RPL37P2",-1.02850660532963,0.142947171238309,"NS","MARV vs Mock 3 dpi"
"ZFY",0.671927951949455,0.142947171238309,"NS","MARV vs Mock 3 dpi"
"CASP8",-0.646350620063963,0.142953088893669,"NS","MARV vs Mock 3 dpi"
"AC112907.3",0.697077126336697,0.142953088893669,"NS","MARV vs Mock 3 dpi"
"SCRN1",0.441474211389355,0.142953088893669,"NS","MARV vs Mock 3 dpi"
"LUC7L3",0.41064006626742,0.142953088893669,"NS","MARV vs Mock 3 dpi"
"GDPD1",1.01419418238768,0.142953088893669,"NS","MARV vs Mock 3 dpi"
"PET100",-0.448914292023507,0.142953088893669,"NS","MARV vs Mock 3 dpi"
"UQCC3",-0.73264927508761,0.1430386014279,"NS","MARV vs Mock 3 dpi"
"LGALSL",0.390777272490439,0.143087568281654,"NS","MARV vs Mock 3 dpi"
"AC008870.2",1.23248870668927,0.143087568281654,"NS","MARV vs Mock 3 dpi"
"SLC16A4",-0.756801677712622,0.143391391036632,"NS","MARV vs Mock 3 dpi"
"IAH1",-0.443449975655163,0.143558215751586,"NS","MARV vs Mock 3 dpi"
"C9orf40",-0.524612110722553,0.143599169767637,"NS","MARV vs Mock 3 dpi"
"LINC00963",0.533445495770437,0.143702534623257,"NS","MARV vs Mock 3 dpi"
"MYLK.AS1",-0.84732249527997,0.143766459275227,"NS","MARV vs Mock 3 dpi"
"DSG2",0.309126676090359,0.143820766596215,"NS","MARV vs Mock 3 dpi"
"FBLN5",-0.937459238885288,0.143887255287093,"NS","MARV vs Mock 3 dpi"
"AL162151.2",-1.22404951015412,0.143890854997988,"NS","MARV vs Mock 3 dpi"
"TYW1B",-1.24583154749118,0.143909830436685,"NS","MARV vs Mock 3 dpi"
"SNAPC3",0.347570303169932,0.143932374096783,"NS","MARV vs Mock 3 dpi"
"PPP4R3B",0.324757730038643,0.144181172623401,"NS","MARV vs Mock 3 dpi"
"LYSMD3",0.515149280419069,0.144181172623401,"NS","MARV vs Mock 3 dpi"
"MAGEA11",-1.6222165389138,0.144181172623401,"NS","MARV vs Mock 3 dpi"
"BBS10",0.459938426660929,0.144181172623401,"NS","MARV vs Mock 3 dpi"
"DLX3",-2.14587899579727,0.144286786466124,"NS","MARV vs Mock 3 dpi"
"TBCD",-0.316634615190922,0.144618730946197,"NS","MARV vs Mock 3 dpi"
"USP33",0.29564280870379,0.144624976204482,"NS","MARV vs Mock 3 dpi"
"PKD2",0.677791226191234,0.144624976204482,"NS","MARV vs Mock 3 dpi"
"ADH4",-1.49173396315547,0.144624976204482,"NS","MARV vs Mock 3 dpi"
"RAMP2",-1.42048358934115,0.144624976204482,"NS","MARV vs Mock 3 dpi"
"CRELD1",0.407841641356631,0.14470863465606,"NS","MARV vs Mock 3 dpi"
"C11orf71",-0.582840962636181,0.14470863465606,"NS","MARV vs Mock 3 dpi"
"AC105020.1",-1.60540102366002,0.14470863465606,"NS","MARV vs Mock 3 dpi"
"NAV2",0.454281966445823,0.144770689923495,"NS","MARV vs Mock 3 dpi"
"DGUOK.AS1",1.3952082153559,0.145301299231887,"NS","MARV vs Mock 3 dpi"
"ABI2",0.267338636917028,0.145301299231887,"NS","MARV vs Mock 3 dpi"
"SP140L",-1.75293692435016,0.145334664709363,"NS","MARV vs Mock 3 dpi"
"CBWD3",0.918017354761276,0.145334664709363,"NS","MARV vs Mock 3 dpi"
"CD70",-1.18617477562943,0.145334664709363,"NS","MARV vs Mock 3 dpi"
"NR2C2AP",-0.384457367283415,0.145334664709363,"NS","MARV vs Mock 3 dpi"
"SLC20A1",0.56925670866913,0.145394636011402,"NS","MARV vs Mock 3 dpi"
"MYO10",0.284118309228984,0.145394636011402,"NS","MARV vs Mock 3 dpi"
"TTC12",-0.576435359803937,0.145394636011402,"NS","MARV vs Mock 3 dpi"
"CFL1P1",-1.59452677719599,0.145394636011402,"NS","MARV vs Mock 3 dpi"
"RSRC2",0.260344047909226,0.145394636011402,"NS","MARV vs Mock 3 dpi"
"RF00406.1",-1.9965934491682,0.145394636011402,"NS","MARV vs Mock 3 dpi"
"DNAL1",0.384414807147033,0.145394636011402,"NS","MARV vs Mock 3 dpi"
"SUPT4H1",-0.278509746592142,0.145394636011402,"NS","MARV vs Mock 3 dpi"
"TMEM160",-0.589168839259303,0.145394636011402,"NS","MARV vs Mock 3 dpi"
"MITF",-1.45283791081268,0.145442267039903,"NS","MARV vs Mock 3 dpi"
"SLC2A5",-1.40266128122859,0.145456260624954,"NS","MARV vs Mock 3 dpi"
"DHDDS",0.29585816925938,0.145456260624954,"NS","MARV vs Mock 3 dpi"
"DNAJC5",0.233349434245341,0.145456260624954,"NS","MARV vs Mock 3 dpi"
"ADH1C",-1.71055715517439,0.1455211891791,"NS","MARV vs Mock 3 dpi"
"ATP9A",0.279388708921654,0.1455211891791,"NS","MARV vs Mock 3 dpi"
"AC008537.4",1.98711617810483,0.1455211891791,"NS","MARV vs Mock 3 dpi"
"DPP7",-0.642971939959674,0.145560769434642,"NS","MARV vs Mock 3 dpi"
"PDIA6",0.517996206594184,0.145578422705485,"NS","MARV vs Mock 3 dpi"
"HOXC6",0.647139109908464,0.145578422705485,"NS","MARV vs Mock 3 dpi"
"SNAPC1",-0.433242906185092,0.145631258413929,"NS","MARV vs Mock 3 dpi"
"GPX1",-0.630684178369586,0.145678695136138,"NS","MARV vs Mock 3 dpi"
"TIMM8A",-0.32878844936984,0.145823206478548,"NS","MARV vs Mock 3 dpi"
"TPT1P9",-1.13875322233726,0.145823206478548,"NS","MARV vs Mock 3 dpi"
"AL359878.1",-1.75018817820521,0.145823206478548,"NS","MARV vs Mock 3 dpi"
"AL035071.1",-0.523078448589757,0.145823206478548,"NS","MARV vs Mock 3 dpi"
"NPHP4",-0.551706762603222,0.145935958637123,"NS","MARV vs Mock 3 dpi"
"AL162231.2",-1.01825999617792,0.145935958637123,"NS","MARV vs Mock 3 dpi"
"SMIM5",-1.97086354647358,0.145947938513697,"NS","MARV vs Mock 3 dpi"
"DDN",-0.683540563498335,0.145954151052524,"NS","MARV vs Mock 3 dpi"
"OARD1",-0.287589484656248,0.146029604220957,"NS","MARV vs Mock 3 dpi"
"ANKRD65",0.942065456712539,0.146063499261713,"NS","MARV vs Mock 3 dpi"
"KAT2B",-0.835138059841264,0.146063499261713,"NS","MARV vs Mock 3 dpi"
"MGAT2",0.732671770981907,0.146063499261713,"NS","MARV vs Mock 3 dpi"
"AC008687.4",-1.55968072786811,0.146063499261713,"NS","MARV vs Mock 3 dpi"
"GRK6",-0.333946267557254,0.146096812784805,"NS","MARV vs Mock 3 dpi"
"TMEM104",0.541560556096058,0.1461130498253,"NS","MARV vs Mock 3 dpi"
"BICD1",0.395183843555849,0.146156379752121,"NS","MARV vs Mock 3 dpi"
"SRSF7",-0.31397862681658,0.146340748032003,"NS","MARV vs Mock 3 dpi"
"ZXDC",0.325590772128671,0.146500018817868,"NS","MARV vs Mock 3 dpi"
"UBR2",0.298161367343332,0.146500018817868,"NS","MARV vs Mock 3 dpi"
"AC002310.6",1.14618886188712,0.146500018817868,"NS","MARV vs Mock 3 dpi"
"LINC00623",0.704365108143094,0.146623177552432,"NS","MARV vs Mock 3 dpi"
"MT.ND2",-0.447240604352982,0.14670061668733,"NS","MARV vs Mock 3 dpi"
"PTPRN",-1.27459149851772,0.146764370707062,"NS","MARV vs Mock 3 dpi"
"AC114956.3",1.1514110371081,0.146764370707062,"NS","MARV vs Mock 3 dpi"
"RNU2.51P",2.01545935030665,0.146764370707062,"NS","MARV vs Mock 3 dpi"
"CUEDC1",0.825647728312532,0.146836784451903,"NS","MARV vs Mock 3 dpi"
"GUCA2B",-1.14167335941741,0.14684026077193,"NS","MARV vs Mock 3 dpi"
"COPB2",0.352761497026741,0.146895874085214,"NS","MARV vs Mock 3 dpi"
"ZKSCAN5",0.238556757048802,0.146895874085214,"NS","MARV vs Mock 3 dpi"
"NBR1",0.389268642195045,0.146895874085214,"NS","MARV vs Mock 3 dpi"
"RAB3C",-1.61623919516693,0.146931723547143,"NS","MARV vs Mock 3 dpi"
"PTGES2",-0.635665020845224,0.147131093311761,"NS","MARV vs Mock 3 dpi"
"MINDY3",0.395076389683869,0.147131093311761,"NS","MARV vs Mock 3 dpi"
"CSRNP2",0.346322704313459,0.147349055723808,"NS","MARV vs Mock 3 dpi"
"NUBP2",-0.3945436561191,0.147349055723808,"NS","MARV vs Mock 3 dpi"
"TTYH3",0.468600527321876,0.147478066631223,"NS","MARV vs Mock 3 dpi"
"HHLA3",-0.744075092907166,0.147603615748989,"NS","MARV vs Mock 3 dpi"
"PTPRO",-2.71597874041393,0.147603615748989,"NS","MARV vs Mock 3 dpi"
"CASTOR2",-1.30216014754345,0.147746013614874,"NS","MARV vs Mock 3 dpi"
"SETD1A",0.451491310882756,0.147774087076884,"NS","MARV vs Mock 3 dpi"
"ZSWIM1",0.343444169862071,0.147774087076884,"NS","MARV vs Mock 3 dpi"
"IBA57",-0.382499990717289,0.147916876195045,"NS","MARV vs Mock 3 dpi"
"AC104794.2",-1.48308774911121,0.147916876195045,"NS","MARV vs Mock 3 dpi"
"MPDZ",0.476584236797384,0.147916876195045,"NS","MARV vs Mock 3 dpi"
"MSI2",0.460202707899942,0.148053389622201,"NS","MARV vs Mock 3 dpi"
"AL354836.1",1.0656681462834,0.148197952286261,"NS","MARV vs Mock 3 dpi"
"ACADS",-0.55030279452136,0.148335775254315,"NS","MARV vs Mock 3 dpi"
"FOXRED1",-0.243786515112151,0.148428465038349,"NS","MARV vs Mock 3 dpi"
"DNAJC22",-0.671578176507456,0.148443905787689,"NS","MARV vs Mock 3 dpi"
"COPS5",-0.260494160887942,0.148451361609352,"NS","MARV vs Mock 3 dpi"
"TMEM256",-0.636831290784048,0.148451361609352,"NS","MARV vs Mock 3 dpi"
"DAPK3",0.60764644822757,0.148509781358439,"NS","MARV vs Mock 3 dpi"
"CALU",0.546410777462324,0.148526487237265,"NS","MARV vs Mock 3 dpi"
"HSF4",-1.31585820876218,0.14873761342923,"NS","MARV vs Mock 3 dpi"
"EPB41",0.357452593684804,0.148761474570629,"NS","MARV vs Mock 3 dpi"
"LEPROTL1",-0.325145234575212,0.148761474570629,"NS","MARV vs Mock 3 dpi"
"OGFOD2",0.733599700981633,0.148761474570629,"NS","MARV vs Mock 3 dpi"
"LRRC9",-1.66645703874658,0.148761474570629,"NS","MARV vs Mock 3 dpi"
"KNSTRN",-0.317291676815953,0.148761474570629,"NS","MARV vs Mock 3 dpi"
"ANAPC11",-0.47500908641018,0.148761474570629,"NS","MARV vs Mock 3 dpi"
"AC006262.1",-3.23284609532315,0.148761474570629,"NS","MARV vs Mock 3 dpi"
"PDE4C",-2.13525625806631,0.14883747872494,"NS","MARV vs Mock 3 dpi"
"DHX38",0.42855910051802,0.14883843072313,"NS","MARV vs Mock 3 dpi"
"RPS13P2",-0.877047721331314,0.149049403361426,"NS","MARV vs Mock 3 dpi"
"FOXO3",0.448510995140542,0.149049403361426,"NS","MARV vs Mock 3 dpi"
"LINC00513",-0.853523922649738,0.149049403361426,"NS","MARV vs Mock 3 dpi"
"QSOX2",0.397168676678764,0.149049403361426,"NS","MARV vs Mock 3 dpi"
"PCDH9",-2.74685846750094,0.149049403361426,"NS","MARV vs Mock 3 dpi"
"DLGAP1.AS2",0.70092176975346,0.149049403361426,"NS","MARV vs Mock 3 dpi"
"ANGPT1",-1.94616192521455,0.149079437303856,"NS","MARV vs Mock 3 dpi"
"USP53",0.641390334406894,0.149303280574748,"NS","MARV vs Mock 3 dpi"
"USP9X",0.416586597641365,0.149600043193898,"NS","MARV vs Mock 3 dpi"
"ZCCHC14",0.325660749685797,0.149716499805454,"NS","MARV vs Mock 3 dpi"
"AC234582.1",1.74753618849816,0.149750543429239,"NS","MARV vs Mock 3 dpi"
"HIST1H2BK",-0.749625455009806,0.149750543429239,"NS","MARV vs Mock 3 dpi"
"LEMD2",0.407197606213335,0.149750543429239,"NS","MARV vs Mock 3 dpi"
"AL137145.2",-1.77239604015399,0.149750543429239,"NS","MARV vs Mock 3 dpi"
"U47924.3",1.74998032938672,0.149750543429239,"NS","MARV vs Mock 3 dpi"
"AC127024.5",0.984525036164462,0.149750543429239,"NS","MARV vs Mock 3 dpi"
"ZNF143",0.593177334156257,0.149759057529965,"NS","MARV vs Mock 3 dpi"
"CDK5RAP1",-0.449235174164317,0.149759057529965,"NS","MARV vs Mock 3 dpi"
"KTN1.AS1",-0.767013184911921,0.149789017376175,"NS","MARV vs Mock 3 dpi"
"AC027279.1",-2.02106200976284,0.149816249914189,"NS","MARV vs Mock 3 dpi"
"SGK1",-0.49694216294562,0.149856537528087,"NS","MARV vs Mock 3 dpi"
"FAM161B",-0.920201979442151,0.149883703338986,"NS","MARV vs Mock 3 dpi"
"AC012676.5",0.804395515494075,0.149883703338986,"NS","MARV vs Mock 3 dpi"
"PPP1R15B",0.431900941082772,0.149887560104064,"NS","MARV vs Mock 3 dpi"
"OOSP2",-2.08001454561149,0.149887560104064,"NS","MARV vs Mock 3 dpi"
"CSF3R",-2.48587091455975,0.149947417252315,"NS","MARV vs Mock 3 dpi"
"TCP11L1",0.633192616677335,0.150017888164226,"NS","MARV vs Mock 3 dpi"
"WWTR1.AS1",-1.68932092670559,0.150021974155697,"NS","MARV vs Mock 3 dpi"
"CCND2.AS1",-1.3155496930705,0.150021974155697,"NS","MARV vs Mock 3 dpi"
"RGS2",-0.491498931649433,0.150033270526892,"NS","MARV vs Mock 3 dpi"
"GABRR2",-2.0477739257516,0.150033270526892,"NS","MARV vs Mock 3 dpi"
"AL845472.2",-1.93699867719403,0.150033270526892,"NS","MARV vs Mock 3 dpi"
"NXNL2",-2.31835346583428,0.150033270526892,"NS","MARV vs Mock 3 dpi"
"ASS1P12",1.15863958171209,0.150203403751703,"NS","MARV vs Mock 3 dpi"
"TMCC1.AS1",-1.37068816676408,0.15029550035761,"NS","MARV vs Mock 3 dpi"
"CHM",0.389640182861906,0.150422138302065,"NS","MARV vs Mock 3 dpi"
"HSPD1",-0.387757144136466,0.150590316519839,"NS","MARV vs Mock 3 dpi"
"SP1",0.468976727572018,0.150590316519839,"NS","MARV vs Mock 3 dpi"
"EI24",-0.472989575395503,0.150657811593682,"NS","MARV vs Mock 3 dpi"
"DYNC1I2P1",-1.3007858120218,0.150768383056362,"NS","MARV vs Mock 3 dpi"
"MDM2",0.701616572918729,0.150915452086039,"NS","MARV vs Mock 3 dpi"
"CTNNBL1",-0.250663895526808,0.150915452086039,"NS","MARV vs Mock 3 dpi"
"TNFSF4",-1.37301473789105,0.150923040453599,"NS","MARV vs Mock 3 dpi"
"UBR5",0.357793166878876,0.150923040453599,"NS","MARV vs Mock 3 dpi"
"Z83851.2",-1.18180909570493,0.150923040453599,"NS","MARV vs Mock 3 dpi"
"NIPSNAP2",-0.263216470967502,0.150984852206425,"NS","MARV vs Mock 3 dpi"
"MID1IP1",0.462981909899551,0.151044378118276,"NS","MARV vs Mock 3 dpi"
"FAM177B",-2.2448122561486,0.151061397157851,"NS","MARV vs Mock 3 dpi"
"RBM47",0.486331191023029,0.151139803969594,"NS","MARV vs Mock 3 dpi"
"TSPAN12",-0.339698341136197,0.151139803969594,"NS","MARV vs Mock 3 dpi"
"AC018682.1",2.14036515458165,0.151140212253374,"NS","MARV vs Mock 3 dpi"
"ZMYND10",-1.36625507263703,0.151140212253374,"NS","MARV vs Mock 3 dpi"
"GOLIM4",0.51207301764484,0.151140212253374,"NS","MARV vs Mock 3 dpi"
"ELAVL2",-1.69349947060222,0.151140212253374,"NS","MARV vs Mock 3 dpi"
"AC012676.1",-0.993840377724099,0.151140212253374,"NS","MARV vs Mock 3 dpi"
"SNRPA",-0.39041800920967,0.151140212253374,"NS","MARV vs Mock 3 dpi"
"ODF3B",1.56251386220941,0.151140212253374,"NS","MARV vs Mock 3 dpi"
"TRAK1",0.281646448062716,0.151162440429367,"NS","MARV vs Mock 3 dpi"
"TMEM181",0.541775799402618,0.151162440429367,"NS","MARV vs Mock 3 dpi"
"HERC2",0.345529996331332,0.151162440429367,"NS","MARV vs Mock 3 dpi"
"DGUOK",-0.386683408415726,0.151297801937928,"NS","MARV vs Mock 3 dpi"
"CCDC61",-0.429898897317723,0.151297801937928,"NS","MARV vs Mock 3 dpi"
"PRDM16",-0.892586158639812,0.151302067135708,"NS","MARV vs Mock 3 dpi"
"AC244154.1",0.905942839627111,0.151302067135708,"NS","MARV vs Mock 3 dpi"
"CDCA5",-0.382913486957226,0.151464058035286,"NS","MARV vs Mock 3 dpi"
"SATL1",-1.77448085879812,0.151482233466477,"NS","MARV vs Mock 3 dpi"
"AKR1C3",0.903678975957388,0.151533106060559,"NS","MARV vs Mock 3 dpi"
"PPP1R12A",0.246311611795057,0.151548283849766,"NS","MARV vs Mock 3 dpi"
"C16orf86",-1.40010633332514,0.151871383152204,"NS","MARV vs Mock 3 dpi"
"PHF13",0.382433736772011,0.151943404120479,"NS","MARV vs Mock 3 dpi"
"ASB17",1.16094842384313,0.151943404120479,"NS","MARV vs Mock 3 dpi"
"TMEM209",-0.361540090171953,0.151943404120479,"NS","MARV vs Mock 3 dpi"
"KEL",-2.61935098573706,0.151943404120479,"NS","MARV vs Mock 3 dpi"
"GALNT8",-1.13179749335984,0.151943404120479,"NS","MARV vs Mock 3 dpi"
"COL9A3",1.67292706254704,0.151943404120479,"NS","MARV vs Mock 3 dpi"
"WDR18",-0.469282235434976,0.151943404120479,"NS","MARV vs Mock 3 dpi"
"AC011472.1",1.12961844789327,0.151943404120479,"NS","MARV vs Mock 3 dpi"
"NFKBID",0.543325182807032,0.151943404120479,"NS","MARV vs Mock 3 dpi"
"TRAPPC12.AS1",1.15054540332487,0.152023493550269,"NS","MARV vs Mock 3 dpi"
"LONRF1",0.294839953391936,0.152023493550269,"NS","MARV vs Mock 3 dpi"
"LINC01503",-2.0544505439321,0.152167895679235,"NS","MARV vs Mock 3 dpi"
"SLFN5",0.919573909651539,0.152167895679235,"NS","MARV vs Mock 3 dpi"
"AC084036.1",-1.57690009850574,0.152169856718904,"NS","MARV vs Mock 3 dpi"
"SRPX",-0.910851978585519,0.152169856718904,"NS","MARV vs Mock 3 dpi"
"SERBP1P1",-0.99419362700902,0.152169856718904,"NS","MARV vs Mock 3 dpi"
"AC008669.1",-1.02824868230337,0.152192291552581,"NS","MARV vs Mock 3 dpi"
"C6orf106",0.449723496099688,0.152192291552581,"NS","MARV vs Mock 3 dpi"
"RPLP0",-0.530425023282538,0.152192291552581,"NS","MARV vs Mock 3 dpi"
"MEX3C",0.264358180265597,0.152192291552581,"NS","MARV vs Mock 3 dpi"
"EIF2AK3",0.63810712258692,0.152246750189069,"NS","MARV vs Mock 3 dpi"
"ALS2CL",0.843736990525815,0.152246750189069,"NS","MARV vs Mock 3 dpi"
"LSM2",-0.342030640613405,0.152246750189069,"NS","MARV vs Mock 3 dpi"
"CHMP1B",0.631623554082962,0.152246750189069,"NS","MARV vs Mock 3 dpi"
"ZNF45",0.436715543170751,0.152246750189069,"NS","MARV vs Mock 3 dpi"
"AC008937.3",-2.03709573293935,0.152338794483646,"NS","MARV vs Mock 3 dpi"
"ANO9",0.384868674598958,0.152341150619261,"NS","MARV vs Mock 3 dpi"
"LONRF2",-2.21590054829959,0.152476242116097,"NS","MARV vs Mock 3 dpi"
"REG3G",-1.24936818356217,0.152604545976634,"NS","MARV vs Mock 3 dpi"
"AC138904.1",-1.32765221532739,0.152604545976634,"NS","MARV vs Mock 3 dpi"
"ACE",-1.29421062241284,0.152604545976634,"NS","MARV vs Mock 3 dpi"
"POP4",-0.290676428149448,0.152614511974715,"NS","MARV vs Mock 3 dpi"
"ERICH4",-1.14796903786482,0.152760043447329,"NS","MARV vs Mock 3 dpi"
"EIF2S1",-0.26331637435916,0.152831823651719,"NS","MARV vs Mock 3 dpi"
"OCRL",0.270806186517646,0.152945111138502,"NS","MARV vs Mock 3 dpi"
"PRKAA1",0.392648666405506,0.15297426416472,"NS","MARV vs Mock 3 dpi"
"AL354751.1",-2.51862016492734,0.152992326789719,"NS","MARV vs Mock 3 dpi"
"FAM13B",0.501392148128715,0.153036952942174,"NS","MARV vs Mock 3 dpi"
"THAP4",-0.36731053876618,0.153165223327466,"NS","MARV vs Mock 3 dpi"
"MRM3",-0.399158776211518,0.153169497264601,"NS","MARV vs Mock 3 dpi"
"WARS2",-0.358977529279196,0.15337820842964,"NS","MARV vs Mock 3 dpi"
"AL358472.4",0.833136405339648,0.153391277647493,"NS","MARV vs Mock 3 dpi"
"CATSPER2",-1.19091946328737,0.153420930028274,"NS","MARV vs Mock 3 dpi"
"AC012651.1",-1.73890856059347,0.153451735676648,"NS","MARV vs Mock 3 dpi"
"DUSP22",0.290562914516124,0.153625798914119,"NS","MARV vs Mock 3 dpi"
"POLR3B",-0.475684458267399,0.153625798914119,"NS","MARV vs Mock 3 dpi"
"BNIP2",0.268000997054954,0.153625798914119,"NS","MARV vs Mock 3 dpi"
"ZNF627",0.327319855810781,0.153745571899802,"NS","MARV vs Mock 3 dpi"
"ZNF384",0.379463851033606,0.15393336967916,"NS","MARV vs Mock 3 dpi"
"INPP1",-0.367108019602949,0.15395664704661,"NS","MARV vs Mock 3 dpi"
"PHACTR1",-1.02999937784449,0.15403183239862,"NS","MARV vs Mock 3 dpi"
"AP000346.2",1.57616435498938,0.15403183239862,"NS","MARV vs Mock 3 dpi"
"RRP9",-0.377380192353174,0.154075769517645,"NS","MARV vs Mock 3 dpi"
"ESYT1",0.395124208745998,0.154085876821849,"NS","MARV vs Mock 3 dpi"
"SNX33",0.327648514070059,0.154154808047701,"NS","MARV vs Mock 3 dpi"
"ATP11B",0.474593676226091,0.154308941625558,"NS","MARV vs Mock 3 dpi"
"RNF150",-1.17809094350914,0.154308941625558,"NS","MARV vs Mock 3 dpi"
"LINC01232",-1.00033792385095,0.154308941625558,"NS","MARV vs Mock 3 dpi"
"KLHL36",0.312003159188791,0.154308941625558,"NS","MARV vs Mock 3 dpi"
"HAUS1",-0.507672160357269,0.154308941625558,"NS","MARV vs Mock 3 dpi"
"FAXC",0.503631158859824,0.15433271960199,"NS","MARV vs Mock 3 dpi"
"PITX1",-0.649138539953997,0.154370302685268,"NS","MARV vs Mock 3 dpi"
"ZMYND8",0.379576395124568,0.154370302685268,"NS","MARV vs Mock 3 dpi"
