"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","contrast"
"GO:0061061","muscle structure development","7/160","429/12737",0.29432013910341,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0000723","telomere maintenance","3/160","151/12737",0.295053913101184,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0048284","organelle fusion","3/160","151/12737",0.295053913101184,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0051236","establishment of RNA localization","3/160","151/12737",0.295053913101184,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0061025","membrane fusion","3/160","151/12737",0.295053913101184,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0042176","regulation of protein catabolic process","6/160","359/12737",0.296935522701081,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0000272","polysaccharide catabolic process","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0001504","neurotransmitter uptake","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0009251","glucan catabolic process","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0009264","deoxyribonucleotide catabolic process","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0009994","oocyte differentiation","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0010453","regulation of cell fate commitment","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0010669","epithelial structure maintenance","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0015868","purine ribonucleotide transport","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0032309","icosanoid secretion","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0032872","regulation of stress-activated MAPK cascade","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0033146","regulation of intracellular estrogen receptor signaling pathway","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0035264","multicellular organism growth","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0043393","regulation of protein binding","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0045746","negative regulation of Notch signaling pathway","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0046386","deoxyribose phosphate catabolic process","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0048384","retinoic acid receptor signaling pathway","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0060412","ventricular septum morphogenesis","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0072091","regulation of stem cell proliferation","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0097707","ferroptosis","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:1901532","regulation of hematopoietic progenitor cell differentiation","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:1903580","positive regulation of ATP metabolic process","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:1904385","cellular response to angiotensin","1/160","28/12737",0.298361622164036,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0032200","telomere organization","3/160","152/12737",0.298486346482542,0.901868786876444,0.901868786876444,"MARV vs Mock 3 dpi UP"
"GO:0042552","myelination","2/160","87/12737",0.298674188897303,0.901912892923063,0.901912892923063,"MARV vs Mock 3 dpi UP"
"GO:0006790","sulfur compound metabolic process","4/160","221/12737",0.301975615958656,0.911185800834291,0.911185800834291,"MARV vs Mock 3 dpi UP"
"GO:0006405","RNA export from nucleus","2/160","88/12737",0.303320206078722,0.911185800834291,0.911185800834291,"MARV vs Mock 3 dpi UP"
"GO:0007272","ensheathment of neurons","2/160","88/12737",0.303320206078722,0.911185800834291,0.911185800834291,"MARV vs Mock 3 dpi UP"
"GO:0008366","axon ensheathment","2/160","88/12737",0.303320206078722,0.911185800834291,0.911185800834291,"MARV vs Mock 3 dpi UP"
"GO:0015695","organic cation transport","2/160","88/12737",0.303320206078722,0.911185800834291,0.911185800834291,"MARV vs Mock 3 dpi UP"
"GO:0018108","peptidyl-tyrosine phosphorylation","2/160","88/12737",0.303320206078722,0.911185800834291,0.911185800834291,"MARV vs Mock 3 dpi UP"
"GO:0034446","substrate adhesion-dependent cell spreading","2/160","88/12737",0.303320206078722,0.911185800834291,0.911185800834291,"MARV vs Mock 3 dpi UP"
"GO:0045598","regulation of fat cell differentiation","2/160","88/12737",0.303320206078722,0.911185800834291,0.911185800834291,"MARV vs Mock 3 dpi UP"
"GO:0055002","striated muscle cell development","2/160","88/12737",0.303320206078722,0.911185800834291,0.911185800834291,"MARV vs Mock 3 dpi UP"
"GO:0071396","cellular response to lipid","7/160","434/12737",0.304309392610304,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0031334","positive regulation of protein-containing complex assembly","3/160","154/12737",0.305358035897049,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0002548","monocyte chemotaxis","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0002637","regulation of immunoglobulin production","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0002886","regulation of myeloid leukocyte mediated immunity","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0010742","macrophage derived foam cell differentiation","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0017158","regulation of calcium ion-dependent exocytosis","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0030888","regulation of B cell proliferation","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0032801","receptor catabolic process","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0034121","regulation of toll-like receptor signaling pathway","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0035094","response to nicotine","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0045880","positive regulation of smoothened signaling pathway","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0045923","positive regulation of fatty acid metabolic process","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0045981","positive regulation of nucleotide metabolic process","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0060021","roof of mouth development","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0086004","regulation of cardiac muscle cell contraction","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0098926","postsynaptic signal transduction","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:1900544","positive regulation of purine nucleotide metabolic process","1/160","29/12737",0.307194900978558,0.912297007697873,0.912297007697873,"MARV vs Mock 3 dpi UP"
"GO:0045664","regulation of neuron differentiation","2/160","89/12737",0.307960924807069,0.913529672105755,0.913529672105755,"MARV vs Mock 3 dpi UP"
"GO:0090263","positive regulation of canonical Wnt signaling pathway","2/160","89/12737",0.307960924807069,0.913529672105755,0.913529672105755,"MARV vs Mock 3 dpi UP"
"GO:0031032","actomyosin structure organization","3/160","155/12737",0.308796692663327,0.914445723552492,0.914445723552492,"MARV vs Mock 3 dpi UP"
"GO:0044403","biological process involved in symbiotic interaction","3/160","155/12737",0.308796692663327,0.914445723552492,0.914445723552492,"MARV vs Mock 3 dpi UP"
"GO:0072331","signal transduction by p53 class mediator","3/160","155/12737",0.308796692663327,0.914445723552492,0.914445723552492,"MARV vs Mock 3 dpi UP"
"GO:0050767","regulation of neurogenesis","4/160","224/12737",0.31047655229417,0.918897630041755,0.918897630041755,"MARV vs Mock 3 dpi UP"
"GO:0070828","heterochromatin organization","3/160","156/12737",0.312236830249522,0.922547314967209,0.922547314967209,"MARV vs Mock 3 dpi UP"
"GO:0018212","peptidyl-tyrosine modification","2/160","90/12737",0.312595747906676,0.922547314967209,0.922547314967209,"MARV vs Mock 3 dpi UP"
"GO:0045471","response to ethanol","2/160","90/12737",0.312595747906676,0.922547314967209,0.922547314967209,"MARV vs Mock 3 dpi UP"
"GO:0048639","positive regulation of developmental growth","2/160","90/12737",0.312595747906676,0.922547314967209,0.922547314967209,"MARV vs Mock 3 dpi UP"
"GO:0050770","regulation of axonogenesis","2/160","90/12737",0.312595747906676,0.922547314967209,0.922547314967209,"MARV vs Mock 3 dpi UP"
"GO:0014075","response to amine","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0016242","negative regulation of macroautophagy","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0035020","regulation of Rac protein signal transduction","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0044060","regulation of endocrine process","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0044273","sulfur compound catabolic process","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0045063","T-helper 1 cell differentiation","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0046636","negative regulation of alpha-beta T cell activation","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0050771","negative regulation of axonogenesis","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0051503","adenine nucleotide transport","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0060675","ureteric bud morphogenesis","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0062098","regulation of programmed necrotic cell death","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0070316","regulation of G0 to G1 transition","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0097178","ruffle assembly","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:2000378","negative regulation of reactive oxygen species metabolic process","1/160","30/12737",0.315917659543511,0.925009750046974,0.925009750046974,"MARV vs Mock 3 dpi UP"
"GO:0030100","regulation of endocytosis","4/160","226/12737",0.316157441952441,0.925191479935023,0.925191479935023,"MARV vs Mock 3 dpi UP"
"GO:0002706","regulation of lymphocyte mediated immunity","2/160","91/12737",0.317224093850237,0.927270428177614,0.927270428177614,"MARV vs Mock 3 dpi UP"
"GO:0007224","smoothened signaling pathway","2/160","91/12737",0.317224093850237,0.927270428177614,0.927270428177614,"MARV vs Mock 3 dpi UP"
"GO:0006029","proteoglycan metabolic process","2/160","92/12737",0.321845396464176,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0006637","acyl-CoA metabolic process","2/160","92/12737",0.321845396464176,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0015914","phospholipid transport","2/160","92/12737",0.321845396464176,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0044093","positive regulation of molecular function","5/160","299/12737",0.322702691351954,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0001941","postsynaptic membrane organization","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0001942","hair follicle development","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0002437","inflammatory response to antigenic stimulus","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0002686","negative regulation of leukocyte migration","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0006839","mitochondrial transport","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0007405","neuroblast proliferation","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0015865","purine nucleotide transport","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0016339","calcium-dependent cell-cell adhesion","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0022404","molting cycle process","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0022405","hair cycle process","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0032743","positive regulation of interleukin-2 production","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0032965","regulation of collagen biosynthetic process","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0034311","diol metabolic process","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0043303","mast cell degranulation","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0043903","regulation of biological process involved in symbiotic interaction","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0050892","intestinal absorption","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0060999","positive regulation of dendritic spine development","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0090077","foam cell differentiation","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0098884","postsynaptic neurotransmitter receptor internalization","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0099590","neurotransmitter receptor internalization","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0140239","postsynaptic endocytosis","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:1902622","regulation of neutrophil migration","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:1903749","positive regulation of protein localization to mitochondrion","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:1904376","negative regulation of protein localization to cell periphery","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:1905517","macrophage migration","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:1905820","positive regulation of chromosome separation","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:1990776","response to angiotensin","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:2000403","positive regulation of lymphocyte migration","1/160","31/12737",0.324531272077787,0.93137254820119,0.93137254820119,"MARV vs Mock 3 dpi UP"
"GO:0061448","connective tissue development","3/160","160/12737",0.326006416108307,0.932791492178962,0.932791492178962,"MARV vs Mock 3 dpi UP"
"GO:0001933","negative regulation of protein phosphorylation","2/160","93/12737",0.326459104638891,0.932791492178962,0.932791492178962,"MARV vs Mock 3 dpi UP"
"GO:0002700","regulation of production of molecular mediator of immune response","2/160","93/12737",0.326459104638891,0.932791492178962,0.932791492178962,"MARV vs Mock 3 dpi UP"
"GO:0010811","positive regulation of cell-substrate adhesion","2/160","93/12737",0.326459104638891,0.932791492178962,0.932791492178962,"MARV vs Mock 3 dpi UP"
"GO:0016579","protein deubiquitination","2/160","93/12737",0.326459104638891,0.932791492178962,0.932791492178962,"MARV vs Mock 3 dpi UP"
"GO:0034440","lipid oxidation","2/160","93/12737",0.326459104638891,0.932791492178962,0.932791492178962,"MARV vs Mock 3 dpi UP"
"GO:0035710","CD4-positive, alpha-beta T cell activation","2/160","93/12737",0.326459104638891,0.932791492178962,0.932791492178962,"MARV vs Mock 3 dpi UP"
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","2/160","93/12737",0.326459104638891,0.932791492178962,0.932791492178962,"MARV vs Mock 3 dpi UP"
"GO:0006631","fatty acid metabolic process","5/160","302/12737",0.330143759312528,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:1904951","positive regulation of establishment of protein localization","4/160","231/12737",0.330397302917953,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0051250","negative regulation of lymphocyte activation","2/160","94/12737",0.331064682043764,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0016358","dendrite development","3/160","162/12737",0.332892684729145,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0045216","cell-cell junction organization","3/160","162/12737",0.332892684729145,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0051260","protein homooligomerization","3/160","162/12737",0.332892684729145,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0000266","mitochondrial fission","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0002448","mast cell mediated immunity","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0006023","aminoglycan biosynthetic process","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0006221","pyrimidine nucleotide biosynthetic process","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0006584","catecholamine metabolic process","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0006940","regulation of smooth muscle contraction","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0009712","catechol-containing compound metabolic process","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0010828","positive regulation of D-glucose transmembrane transport","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0042220","response to cocaine","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0044319","wound healing, spreading of cells","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0045023","G0 to G1 transition","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0045747","positive regulation of Notch signaling pathway","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0071902","positive regulation of protein serine/threonine kinase activity","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0072171","mesonephric tubule morphogenesis","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0090505","epiboly involved in wound healing","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0140353","lipid export from cell","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:1904894","positive regulation of receptor signaling pathway via STAT","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:1905476","negative regulation of protein localization to membrane","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:2001222","regulation of neuron migration","1/160","32/12737",0.333037095819921,0.938198658462395,0.938198658462395,"MARV vs Mock 3 dpi UP"
"GO:0032635","interleukin-6 production","2/160","95/12737",0.335661606846885,0.944059603049639,0.944059603049638,"MARV vs Mock 3 dpi UP"
"GO:0032675","regulation of interleukin-6 production","2/160","95/12737",0.335661606846885,0.944059603049639,0.944059603049638,"MARV vs Mock 3 dpi UP"
"GO:0035051","cardiocyte differentiation","2/160","95/12737",0.335661606846885,0.944059603049639,0.944059603049638,"MARV vs Mock 3 dpi UP"
"GO:0009755","hormone-mediated signaling pathway","3/160","163/12737",0.336335225422042,0.94544340364317,0.94544340364317,"MARV vs Mock 3 dpi UP"
"GO:0003180","aortic valve morphogenesis","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0007031","peroxisome organization","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0008038","neuron recognition","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0009072","aromatic amino acid metabolic process","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0019233","sensory perception of pain","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0030501","positive regulation of bone mineralization","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0032366","intracellular sterol transport","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0032367","intracellular cholesterol transport","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0035601","protein deacylation","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0038034","signal transduction in absence of ligand","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0042311","vasodilation","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0042558","pteridine-containing compound metabolic process","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0045604","regulation of epidermal cell differentiation","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0046189","phenol-containing compound biosynthetic process","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0048708","astrocyte differentiation","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0070266","necroptotic process","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0071604","transforming growth factor beta production","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0086091","regulation of heart rate by cardiac conduction","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0090504","epiboly","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:1903115","regulation of actin filament-based movement","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:1904427","positive regulation of calcium ion transmembrane transport","1/160","33/12737",0.341436471236592,0.948515618600693,0.948515618600693,"MARV vs Mock 3 dpi UP"
"GO:0030072","peptide hormone secretion","3/160","165/12737",0.343217782906611,0.952955614832968,0.952955614832968,"MARV vs Mock 3 dpi UP"
"GO:0014902","myotube differentiation","2/160","97/12737",0.344827482164518,0.955895565574271,0.955895565574271,"MARV vs Mock 3 dpi UP"
"GO:0033209","tumor necrosis factor-mediated signaling pathway","2/160","97/12737",0.344827482164518,0.955895565574271,0.955895565574271,"MARV vs Mock 3 dpi UP"
"GO:0048660","regulation of smooth muscle cell proliferation","2/160","97/12737",0.344827482164518,0.955895565574271,0.955895565574271,"MARV vs Mock 3 dpi UP"
"GO:0003158","endothelium development","2/160","98/12737",0.349395459050776,0.960790575156707,0.960790575156707,"MARV vs Mock 3 dpi UP"
"GO:0070936","protein K48-linked ubiquitination","2/160","98/12737",0.349395459050776,0.960790575156707,0.960790575156707,"MARV vs Mock 3 dpi UP"
"GO:1901800","positive regulation of proteasomal protein catabolic process","2/160","98/12737",0.349395459050776,0.960790575156707,0.960790575156707,"MARV vs Mock 3 dpi UP"
"GO:0001947","heart looping","1/160","34/12737",0.349730722228575,0.960790575156707,0.960790575156707,"MARV vs Mock 3 dpi UP"
"GO:0002279","mast cell activation involved in immune response","1/160","34/12737",0.349730722228575,0.960790575156707,0.960790575156707,"MARV vs Mock 3 dpi UP"
"GO:0002711","positive regulation of T cell mediated immunity","1/160","34/12737",0.349730722228575,0.960790575156707,0.960790575156707,"MARV vs Mock 3 dpi UP"
"GO:0002762","negative regulation of myeloid leukocyte differentiation","1/160","34/12737",0.349730722228575,0.960790575156707,0.960790575156707,"MARV vs Mock 3 dpi UP"
