"gene_symbol","log2FoldChange","padj","direction","contrast"
"PAK6",-1.01487727495949,0.438501399180091,"NS","EBOV vs Mock 3 dpi"
"AIDA",0.16921815394405,0.438624379310263,"NS","EBOV vs Mock 3 dpi"
"GPR155",-0.614855926304518,0.438624379310263,"NS","EBOV vs Mock 3 dpi"
"VDAC3",-0.215010882047624,0.438624379310263,"NS","EBOV vs Mock 3 dpi"
"C3orf18",-0.600295011749884,0.43863355229574,"NS","EBOV vs Mock 3 dpi"
"EBLN3P",0.268408880655529,0.43893545824315,"NS","EBOV vs Mock 3 dpi"
"CEP290",0.284131848962133,0.43893545824315,"NS","EBOV vs Mock 3 dpi"
"ST14",0.304510214465143,0.439038075700671,"NS","EBOV vs Mock 3 dpi"
"AC023818.1",-1.09300460461937,0.439038075700671,"NS","EBOV vs Mock 3 dpi"
"EIF4BP6",-0.217976355570885,0.439116460436918,"NS","EBOV vs Mock 3 dpi"
"EXOSC8",-0.185065928494851,0.439311203778106,"NS","EBOV vs Mock 3 dpi"
"AC107021.1",0.929694511070065,0.439355303016096,"NS","EBOV vs Mock 3 dpi"
"TMEM107",0.272454134002833,0.439764856903696,"NS","EBOV vs Mock 3 dpi"
"RPL30",-0.32586320779005,0.439776456377987,"NS","EBOV vs Mock 3 dpi"
"MAN2B2",-0.228957859833444,0.439790876927405,"NS","EBOV vs Mock 3 dpi"
"ZBED3",0.191472323167954,0.439790876927405,"NS","EBOV vs Mock 3 dpi"
"SCYL3",-0.199091875990728,0.439833386217419,"NS","EBOV vs Mock 3 dpi"
"CHRNA10",0.457784241958851,0.440326851664068,"NS","EBOV vs Mock 3 dpi"
"RNF11",0.248295618539637,0.440589619806479,"NS","EBOV vs Mock 3 dpi"
"RICTOR",-0.27173604184378,0.440599861786693,"NS","EBOV vs Mock 3 dpi"
"KCTD9",0.293231431412396,0.440793166582538,"NS","EBOV vs Mock 3 dpi"
"UNC45A",0.272820106942436,0.440793166582538,"NS","EBOV vs Mock 3 dpi"
"SPAG5",0.220147791048625,0.440793166582538,"NS","EBOV vs Mock 3 dpi"
"TTC37",0.203071086279184,0.440860473217441,"NS","EBOV vs Mock 3 dpi"
"CARD19",0.383912954883052,0.441298258430862,"NS","EBOV vs Mock 3 dpi"
"FAM103A1",-0.282239766277228,0.441374227808436,"NS","EBOV vs Mock 3 dpi"
"CEL",0.391132334728489,0.441414911317164,"NS","EBOV vs Mock 3 dpi"
"GDA",-0.352035794509618,0.441446840888787,"NS","EBOV vs Mock 3 dpi"
"TTC39B",-0.338018609213419,0.441502034683642,"NS","EBOV vs Mock 3 dpi"
"TYMS",-0.238913673670856,0.441608840202233,"NS","EBOV vs Mock 3 dpi"
"COL11A1",-1.46640533757801,0.44181842442586,"NS","EBOV vs Mock 3 dpi"
"MCCC1",-0.163630909056368,0.441941484268798,"NS","EBOV vs Mock 3 dpi"
"PARM1",0.382756643360432,0.441984389349438,"NS","EBOV vs Mock 3 dpi"
"MAZ",0.284507351590734,0.441984389349438,"NS","EBOV vs Mock 3 dpi"
"ZFR",0.196996279355008,0.442121588093737,"NS","EBOV vs Mock 3 dpi"
"CA14",0.40755044981531,0.442333809758599,"NS","EBOV vs Mock 3 dpi"
"PA2G4P4",-0.581567044980508,0.442333809758599,"NS","EBOV vs Mock 3 dpi"
"ZSCAN26",-0.771372556298238,0.442333809758599,"NS","EBOV vs Mock 3 dpi"
"GTF2IRD2",-0.680325007623877,0.442333809758599,"NS","EBOV vs Mock 3 dpi"
"AL157392.3",-0.61862014967151,0.442333809758599,"NS","EBOV vs Mock 3 dpi"
"RAB11FIP4",0.134572553233107,0.442333809758599,"NS","EBOV vs Mock 3 dpi"
"FAM234B",0.239767573606854,0.442373511067517,"NS","EBOV vs Mock 3 dpi"
"IGFL2",-1.07652531966191,0.442379786931364,"NS","EBOV vs Mock 3 dpi"
"MAT2A",0.235145841353402,0.442509077785572,"NS","EBOV vs Mock 3 dpi"
"SPINK5",-0.439351233908991,0.442509077785572,"NS","EBOV vs Mock 3 dpi"
"TRMT1",0.215122946458452,0.442509077785572,"NS","EBOV vs Mock 3 dpi"
"TMEM87B",0.26226573971022,0.442530531335,"NS","EBOV vs Mock 3 dpi"
"RPRD1A",0.133061550781219,0.442723659180561,"NS","EBOV vs Mock 3 dpi"
"RPS16",-0.346464816464348,0.442736352288457,"NS","EBOV vs Mock 3 dpi"
"POLQ",0.340054138963414,0.442879141960613,"NS","EBOV vs Mock 3 dpi"
"AC119427.1",0.533817297670178,0.443062239167675,"NS","EBOV vs Mock 3 dpi"
"SLC30A7",0.206363025245505,0.443111970834136,"NS","EBOV vs Mock 3 dpi"
"NPM2",-0.365005842647689,0.443111970834136,"NS","EBOV vs Mock 3 dpi"
"SLC4A8",-0.542508912522524,0.443111970834136,"NS","EBOV vs Mock 3 dpi"
"TMA16",-0.359081733230872,0.443288915708355,"NS","EBOV vs Mock 3 dpi"
"WASHC2C",0.276809735270909,0.443288915708355,"NS","EBOV vs Mock 3 dpi"
"BDH2",-0.368635854841618,0.443516295566698,"NS","EBOV vs Mock 3 dpi"
"AC108865.2",0.667796837358329,0.443531812908118,"NS","EBOV vs Mock 3 dpi"
"CIRBP",0.290631411957354,0.443564526134467,"NS","EBOV vs Mock 3 dpi"
"DPM1",-0.245658147179273,0.443597264818559,"NS","EBOV vs Mock 3 dpi"
"CPEB4",0.300319451222824,0.443664920887476,"NS","EBOV vs Mock 3 dpi"
"NDUFS1",0.15847384525465,0.44392456066927,"NS","EBOV vs Mock 3 dpi"
"AC241585.2",-0.649375253045762,0.443978158504439,"NS","EBOV vs Mock 3 dpi"
"TMEM50A",-0.178679567993524,0.444030064899596,"NS","EBOV vs Mock 3 dpi"
"AC008443.1",0.591117511724605,0.444076491704419,"NS","EBOV vs Mock 3 dpi"
"CCNE1",-0.267950195560356,0.444251186499367,"NS","EBOV vs Mock 3 dpi"
"TOPORS",0.170107861733566,0.444563459665346,"NS","EBOV vs Mock 3 dpi"
"CNOT8",0.336034953553434,0.444591794889131,"NS","EBOV vs Mock 3 dpi"
"BAIAP2.AS1",0.420518111111467,0.444591794889131,"NS","EBOV vs Mock 3 dpi"
"MT.CO2",-0.291543165944409,0.444591794889131,"NS","EBOV vs Mock 3 dpi"
"NAE1",-0.1923906688323,0.444692009495856,"NS","EBOV vs Mock 3 dpi"
"PTOV1.AS1",-0.761514836210101,0.444837576987228,"NS","EBOV vs Mock 3 dpi"
"NEK7",-0.293802140684678,0.444984522033969,"NS","EBOV vs Mock 3 dpi"
"GNL3L",0.201425628620562,0.444984522033969,"NS","EBOV vs Mock 3 dpi"
"EXOSC6",0.243311636689695,0.444984522033969,"NS","EBOV vs Mock 3 dpi"
"RRAS2",-0.143174369282826,0.445131143587306,"NS","EBOV vs Mock 3 dpi"
"OR2I1P",-0.611751152041715,0.445292327122752,"NS","EBOV vs Mock 3 dpi"
"AC008555.8",-0.34958867467921,0.445388282359328,"NS","EBOV vs Mock 3 dpi"
"TWNK",0.219874166074575,0.445406972365429,"NS","EBOV vs Mock 3 dpi"
"AC099343.3",-0.505447687938607,0.445538164565005,"NS","EBOV vs Mock 3 dpi"
"RIOX2",-0.383465664162667,0.445576555763803,"NS","EBOV vs Mock 3 dpi"
"WDR19",-0.26696374520946,0.445602698467104,"NS","EBOV vs Mock 3 dpi"
"DHX9",0.273128742753076,0.445646320932515,"NS","EBOV vs Mock 3 dpi"
"GAREM2",-0.54616596736,0.446177985164371,"NS","EBOV vs Mock 3 dpi"
"AC092910.3",0.399230134263181,0.446526066505849,"NS","EBOV vs Mock 3 dpi"
"GOLT1B",-0.220466526505028,0.446531079143288,"NS","EBOV vs Mock 3 dpi"
"CBX2",0.270085705777012,0.446531079143288,"NS","EBOV vs Mock 3 dpi"
"PSMG4",-0.195975547535322,0.44663371937811,"NS","EBOV vs Mock 3 dpi"
"PEX5",0.194734261050474,0.44663371937811,"NS","EBOV vs Mock 3 dpi"
"PRTG",-0.328956118107691,0.44663371937811,"NS","EBOV vs Mock 3 dpi"
"TOR3A",-0.171516616273864,0.44673474502074,"NS","EBOV vs Mock 3 dpi"
"AC013268.3",0.958143968679127,0.44673474502074,"NS","EBOV vs Mock 3 dpi"
"AL121944.1",0.419931526057864,0.446905748978122,"NS","EBOV vs Mock 3 dpi"
"ZFYVE1",0.501180913481656,0.446905748978122,"NS","EBOV vs Mock 3 dpi"
"TRMT10A",-0.275038669927525,0.447021727736315,"NS","EBOV vs Mock 3 dpi"
"SESN1",-0.327343487545235,0.447091630980286,"NS","EBOV vs Mock 3 dpi"
"PLCD1",0.333919259191376,0.447177973237516,"NS","EBOV vs Mock 3 dpi"
"IREB2",0.169444569021887,0.447307964211656,"NS","EBOV vs Mock 3 dpi"
"MRPS28",-0.318492877562886,0.447420002195618,"NS","EBOV vs Mock 3 dpi"
"SLC17A9",-0.541300371813642,0.447651560898964,"NS","EBOV vs Mock 3 dpi"
"GMPPA",0.236392713069419,0.447859284036128,"NS","EBOV vs Mock 3 dpi"
"TTTY15",0.35003566904133,0.447918023289815,"NS","EBOV vs Mock 3 dpi"
"AREL1",0.218341186305109,0.447918494440926,"NS","EBOV vs Mock 3 dpi"
"MED31",-0.356786550102058,0.447918494440926,"NS","EBOV vs Mock 3 dpi"
"ZNF273",-0.220170883907516,0.447922113410735,"NS","EBOV vs Mock 3 dpi"
"PHKB",-0.221716969897052,0.447922113410735,"NS","EBOV vs Mock 3 dpi"
"RNASEK",0.653986216907515,0.447922113410735,"NS","EBOV vs Mock 3 dpi"
"DDX20",-0.16749804616154,0.447924266453174,"NS","EBOV vs Mock 3 dpi"
"RAD17",-0.220894842974551,0.447924266453174,"NS","EBOV vs Mock 3 dpi"
"AC011337.1",0.573204829007762,0.447924266453174,"NS","EBOV vs Mock 3 dpi"
"RAB24",0.35734753298748,0.447924266453174,"NS","EBOV vs Mock 3 dpi"
"ARSD",-0.232408013687941,0.447924266453174,"NS","EBOV vs Mock 3 dpi"
"ME3",-0.300382695385613,0.447924266453174,"NS","EBOV vs Mock 3 dpi"
"AC006206.2",-0.803669870266044,0.447924266453174,"NS","EBOV vs Mock 3 dpi"
"AC024940.3",-0.744026681215971,0.447924266453174,"NS","EBOV vs Mock 3 dpi"
"UBE2E3",-0.228893887912476,0.447955024347235,"NS","EBOV vs Mock 3 dpi"
"ASB6",0.241321776267681,0.447986482769358,"NS","EBOV vs Mock 3 dpi"
"AL118506.1",0.39899677907348,0.448358797200012,"NS","EBOV vs Mock 3 dpi"
"WNK3",-0.379320007281996,0.448392378318824,"NS","EBOV vs Mock 3 dpi"
"PKN3",0.24494619493557,0.448392378318824,"NS","EBOV vs Mock 3 dpi"
"NT5DC2",0.325009220440316,0.448544233309647,"NS","EBOV vs Mock 3 dpi"
"SELENOK",0.365848308487713,0.448544233309647,"NS","EBOV vs Mock 3 dpi"
"MSANTD1",-0.938911868257782,0.448544233309647,"NS","EBOV vs Mock 3 dpi"
"RPS3",-0.255385691771271,0.448544233309647,"NS","EBOV vs Mock 3 dpi"
"CCDC77",0.214439694464304,0.448544233309647,"NS","EBOV vs Mock 3 dpi"
"MANSC1",-0.18047267694806,0.448544233309647,"NS","EBOV vs Mock 3 dpi"
"GDF11",0.222388203940339,0.448544233309647,"NS","EBOV vs Mock 3 dpi"
"SERHL2",0.418226725282827,0.448544233309647,"NS","EBOV vs Mock 3 dpi"
"GRAMD2B",-0.21594740942266,0.448596504479664,"NS","EBOV vs Mock 3 dpi"
"ZC3H7A",0.139688938567766,0.448619156326373,"NS","EBOV vs Mock 3 dpi"
"CELSR1",-0.775825126762152,0.448619156326373,"NS","EBOV vs Mock 3 dpi"
"SOCS5",0.198883230258852,0.448643920141424,"NS","EBOV vs Mock 3 dpi"
"PCNX4",-0.198494686998018,0.448682493446158,"NS","EBOV vs Mock 3 dpi"
"PPP4R1L",0.329751412002048,0.44879390006675,"NS","EBOV vs Mock 3 dpi"
"HIF3A",-1.18580674801553,0.44879390006675,"NS","EBOV vs Mock 3 dpi"
"DBP",-0.704204657207956,0.44879390006675,"NS","EBOV vs Mock 3 dpi"
"FBLIM1",0.262050085972749,0.448926657061224,"NS","EBOV vs Mock 3 dpi"
"TRNAU1AP",-0.205346495919356,0.448926657061224,"NS","EBOV vs Mock 3 dpi"
"SP6",0.313674411897821,0.448926657061224,"NS","EBOV vs Mock 3 dpi"
"SLC16A1",0.280417616039854,0.449319210663131,"NS","EBOV vs Mock 3 dpi"
"NABP1",-0.295009235210305,0.449319210663131,"NS","EBOV vs Mock 3 dpi"
"NRAV",-0.277721274871574,0.449466426830662,"NS","EBOV vs Mock 3 dpi"
"IDE",0.182353983319731,0.449578632796979,"NS","EBOV vs Mock 3 dpi"
"C3orf33",-0.489944955859267,0.449637866904584,"NS","EBOV vs Mock 3 dpi"
"IL11RA",0.314278837222015,0.449900043535806,"NS","EBOV vs Mock 3 dpi"
"TRAPPC8",0.140981825478844,0.449907244647794,"NS","EBOV vs Mock 3 dpi"
"RTCA",-0.185834968866082,0.44991878737579,"NS","EBOV vs Mock 3 dpi"
"PGM3",0.264479079975739,0.449980341709232,"NS","EBOV vs Mock 3 dpi"
"CWF19L2",-0.186008532800617,0.449980341709232,"NS","EBOV vs Mock 3 dpi"
"CFD",-0.805920798883962,0.449980341709232,"NS","EBOV vs Mock 3 dpi"
"MAP3K12",0.406468168445155,0.450103849576822,"NS","EBOV vs Mock 3 dpi"
"DGCR11",0.585940452704626,0.45013387025451,"NS","EBOV vs Mock 3 dpi"
"TAMM41",-0.473411066906248,0.450137844624343,"NS","EBOV vs Mock 3 dpi"
"SCCPDH",-0.205355327662637,0.450278202388121,"NS","EBOV vs Mock 3 dpi"
"C8orf59",-0.302197139614929,0.450383868739823,"NS","EBOV vs Mock 3 dpi"
"C18orf65",-0.628569049220698,0.450383868739823,"NS","EBOV vs Mock 3 dpi"
"FBXO41",-0.512066114022745,0.450559145823651,"NS","EBOV vs Mock 3 dpi"
"FAM122B",0.201332754326305,0.450623543803095,"NS","EBOV vs Mock 3 dpi"
"AC104066.1",-0.712208806657833,0.450634727355962,"NS","EBOV vs Mock 3 dpi"
"AC096992.2",-0.581995182117698,0.450688093529204,"NS","EBOV vs Mock 3 dpi"
"SMAGP",-0.225032158757729,0.450688093529204,"NS","EBOV vs Mock 3 dpi"
"AL157394.1",-0.683924820203498,0.450830380295275,"NS","EBOV vs Mock 3 dpi"
"MYCL",0.451726632561877,0.450964090144523,"NS","EBOV vs Mock 3 dpi"
"ALG11",-0.447536832471072,0.450964090144523,"NS","EBOV vs Mock 3 dpi"
"mars-02",0.230915987850894,0.450982606804915,"NS","EBOV vs Mock 3 dpi"
"PRRT3",-0.799563057639365,0.450982606804915,"NS","EBOV vs Mock 3 dpi"
"YTHDF3",0.265848785652951,0.451008450276299,"NS","EBOV vs Mock 3 dpi"
"DTD2",-0.258865256207618,0.451008450276299,"NS","EBOV vs Mock 3 dpi"
"TWISTNB",0.222275001941759,0.451046413566434,"NS","EBOV vs Mock 3 dpi"
"SLC25A3",-0.210527065326259,0.451046413566434,"NS","EBOV vs Mock 3 dpi"
"RTEL1",0.484541809247713,0.451046413566434,"NS","EBOV vs Mock 3 dpi"
"PPM1N",-0.79021971209538,0.451046413566434,"NS","EBOV vs Mock 3 dpi"
"ZNF611",0.252113078475048,0.451046413566434,"NS","EBOV vs Mock 3 dpi"
"LONRF3",-0.788032848942936,0.451052867752071,"NS","EBOV vs Mock 3 dpi"
"PCIF1",0.18807688468175,0.451185646619748,"NS","EBOV vs Mock 3 dpi"
"LIN54",0.211080541541875,0.451364059110188,"NS","EBOV vs Mock 3 dpi"
"ST8SIA4",-0.739014434073814,0.451364059110188,"NS","EBOV vs Mock 3 dpi"
"PON2",-0.216035013970609,0.451364059110188,"NS","EBOV vs Mock 3 dpi"
"COL9A3",0.958875577082271,0.451364059110188,"NS","EBOV vs Mock 3 dpi"
"AL157778.1",0.78339402176236,0.451722113795702,"NS","EBOV vs Mock 3 dpi"
"SYNGR1",-0.366935024714762,0.451833164849603,"NS","EBOV vs Mock 3 dpi"
"SEM1",-0.293283949640193,0.451950127951271,"NS","EBOV vs Mock 3 dpi"
"ARL17A",-0.552575537710202,0.451993758650345,"NS","EBOV vs Mock 3 dpi"
"KIFC1",0.224796162026166,0.452160396160013,"NS","EBOV vs Mock 3 dpi"
"MXRA8",-0.677286718809374,0.452448882107126,"NS","EBOV vs Mock 3 dpi"
"RPS8",-0.26427004059213,0.452448882107126,"NS","EBOV vs Mock 3 dpi"
"SMAD5",0.180179939592001,0.452655370783869,"NS","EBOV vs Mock 3 dpi"
"EPPK1",0.415102266124558,0.45275581756428,"NS","EBOV vs Mock 3 dpi"
"TXK",0.497317020239275,0.452793856257496,"NS","EBOV vs Mock 3 dpi"
"GLUD2",-0.373452187496871,0.452793856257496,"NS","EBOV vs Mock 3 dpi"
"TXNDC16",-0.259024624963584,0.452793856257496,"NS","EBOV vs Mock 3 dpi"
"SNN",0.42087824104195,0.452793856257496,"NS","EBOV vs Mock 3 dpi"
"AC016876.1",-0.287293194497526,0.452793856257496,"NS","EBOV vs Mock 3 dpi"
"ROCK1P1",0.46532287815487,0.452793856257496,"NS","EBOV vs Mock 3 dpi"
"RPS15",-0.322932822503012,0.452793856257496,"NS","EBOV vs Mock 3 dpi"
"IGSF6",-0.731129780667499,0.452852999507503,"NS","EBOV vs Mock 3 dpi"
"AC097493.4",0.60972101177949,0.452918963805255,"NS","EBOV vs Mock 3 dpi"
"SLC16A11",-0.826575765216767,0.452931963092102,"NS","EBOV vs Mock 3 dpi"
"KIAA0232",0.188171464047832,0.453080158525915,"NS","EBOV vs Mock 3 dpi"
"MIR181A2HG",-0.699269995027632,0.453080158525915,"NS","EBOV vs Mock 3 dpi"
"DHX35",-0.219402969336574,0.453080158525915,"NS","EBOV vs Mock 3 dpi"
"SOS1",0.160747734071949,0.453272981869224,"NS","EBOV vs Mock 3 dpi"
"TM4SF20",-0.828835929865448,0.453272981869224,"NS","EBOV vs Mock 3 dpi"
"TPPP",-0.940992701888915,0.453272981869224,"NS","EBOV vs Mock 3 dpi"
"SSNA1",-0.267531255865026,0.453272981869224,"NS","EBOV vs Mock 3 dpi"
"AC007406.5",-0.263766035067285,0.453272981869224,"NS","EBOV vs Mock 3 dpi"
"AC018904.1",0.460725701064716,0.453272981869224,"NS","EBOV vs Mock 3 dpi"
"CBX1",0.298819401040582,0.453272981869224,"NS","EBOV vs Mock 3 dpi"
"SLC25A10",-0.255879332644136,0.453388483731749,"NS","EBOV vs Mock 3 dpi"
"BRWD1",0.18624848525485,0.453388483731749,"NS","EBOV vs Mock 3 dpi"
"LSM12P1",0.396838940071511,0.45341765492323,"NS","EBOV vs Mock 3 dpi"
"AC027097.1",-0.414226744602506,0.453573518145914,"NS","EBOV vs Mock 3 dpi"
"CCNB1",-0.193631323860416,0.453809029642429,"NS","EBOV vs Mock 3 dpi"
"CASC4",0.240681451166054,0.453809029642429,"NS","EBOV vs Mock 3 dpi"
"CCL20",1.11147027033689,0.453863903551149,"NS","EBOV vs Mock 3 dpi"
"DENND5B",-0.315588530111919,0.453863903551149,"NS","EBOV vs Mock 3 dpi"
"KANK2",0.251607538695494,0.454182791854417,"NS","EBOV vs Mock 3 dpi"
"AL031282.2",0.505293967046129,0.454190564823397,"NS","EBOV vs Mock 3 dpi"
"STARD4.AS1",0.401070627784594,0.454215323101828,"NS","EBOV vs Mock 3 dpi"
"C16orf72",0.163954073724709,0.454215323101828,"NS","EBOV vs Mock 3 dpi"
"METTL4",0.279072357470199,0.454215323101828,"NS","EBOV vs Mock 3 dpi"
"AL391834.2",0.494038486110681,0.454237827951824,"NS","EBOV vs Mock 3 dpi"
"AC112907.2",-0.522666744942614,0.454410128497344,"NS","EBOV vs Mock 3 dpi"
"IL6R",-0.384947107488838,0.454906552671436,"NS","EBOV vs Mock 3 dpi"
"BARX1",-1.1708290840729,0.454918206909247,"NS","EBOV vs Mock 3 dpi"
"FIGN",-0.277152781167663,0.455152469200774,"NS","EBOV vs Mock 3 dpi"
"RARB",-0.624632061932505,0.455152469200774,"NS","EBOV vs Mock 3 dpi"
"RAD51AP1",-0.167488552507075,0.455214843301674,"NS","EBOV vs Mock 3 dpi"
"FAM208A",0.192852912158794,0.455228736275294,"NS","EBOV vs Mock 3 dpi"
"SUDS3P1",-0.873258264490236,0.455228736275294,"NS","EBOV vs Mock 3 dpi"
"AC109460.2",0.535165050058595,0.455228736275294,"NS","EBOV vs Mock 3 dpi"
"ZNF749",-0.237082595485036,0.455228736275294,"NS","EBOV vs Mock 3 dpi"
"TARBP1",0.260945625021059,0.455428395956388,"NS","EBOV vs Mock 3 dpi"
"ILKAP",-0.178337800578487,0.455428395956388,"NS","EBOV vs Mock 3 dpi"
"GARS",0.230407779023495,0.455428395956388,"NS","EBOV vs Mock 3 dpi"
"LARGE2",0.22216231198401,0.455428395956388,"NS","EBOV vs Mock 3 dpi"
"VPS13C",0.203477563178779,0.455428395956388,"NS","EBOV vs Mock 3 dpi"
"NFKBIB",0.346451952542644,0.455428395956388,"NS","EBOV vs Mock 3 dpi"
"GUCA1B",0.807623656611257,0.455503214179971,"NS","EBOV vs Mock 3 dpi"
"Z83851.1",-0.718910775620724,0.455766893100598,"NS","EBOV vs Mock 3 dpi"
"AL161787.1",-0.634280556675646,0.455768529001744,"NS","EBOV vs Mock 3 dpi"
"AP003068.2",-0.382574301770226,0.455768529001744,"NS","EBOV vs Mock 3 dpi"
"TP53I3",-0.382573792402148,0.455883725701886,"NS","EBOV vs Mock 3 dpi"
"AC018809.1",-0.774834791615046,0.455883725701886,"NS","EBOV vs Mock 3 dpi"
"TRANK1",-0.827032610836575,0.455883725701886,"NS","EBOV vs Mock 3 dpi"
"SESN2",0.425145173705925,0.456001308681618,"NS","EBOV vs Mock 3 dpi"
"PARP10",0.461853829710058,0.456001308681618,"NS","EBOV vs Mock 3 dpi"
"TFB2M",-0.176985190259221,0.456035680201096,"NS","EBOV vs Mock 3 dpi"
"RBPJ",0.195653817039577,0.456286251417444,"NS","EBOV vs Mock 3 dpi"
"KIAA1551",0.326901091930834,0.456286251417444,"NS","EBOV vs Mock 3 dpi"
"MT.ND4L",0.283430803822406,0.456286251417444,"NS","EBOV vs Mock 3 dpi"
"CYB5R1",-0.239413985441249,0.456331064453318,"NS","EBOV vs Mock 3 dpi"
"ACO2",0.229286206142231,0.456528979315025,"NS","EBOV vs Mock 3 dpi"
"ACPP",-0.50683697998704,0.457002148628118,"NS","EBOV vs Mock 3 dpi"
"WWP1",0.21476340794352,0.457002148628118,"NS","EBOV vs Mock 3 dpi"
"TMEM184A",0.234741309788882,0.457018374217728,"NS","EBOV vs Mock 3 dpi"
"SRP9",-0.232086634932477,0.457046573876427,"NS","EBOV vs Mock 3 dpi"
"PRELID3A",0.29648373989066,0.457046573876427,"NS","EBOV vs Mock 3 dpi"
"TBC1D20",0.33061500257217,0.457249449543037,"NS","EBOV vs Mock 3 dpi"
"CCNQ",-0.2390441686216,0.457313964730488,"NS","EBOV vs Mock 3 dpi"
"PRR26",-0.688204501797022,0.457313964730488,"NS","EBOV vs Mock 3 dpi"
"ZNF850",-0.400868232715552,0.457313964730488,"NS","EBOV vs Mock 3 dpi"
"HOXA11",0.276836658523347,0.457322281837978,"NS","EBOV vs Mock 3 dpi"
"HOXB9",0.260608327274022,0.457395090632868,"NS","EBOV vs Mock 3 dpi"
"SELPLG",0.895854430998468,0.45744261269922,"NS","EBOV vs Mock 3 dpi"
"GLS2",-0.536410080681422,0.457495202184214,"NS","EBOV vs Mock 3 dpi"
"TRMU",0.165883826219598,0.457672837624204,"NS","EBOV vs Mock 3 dpi"
"ZNF282",0.325978919423305,0.457788003570577,"NS","EBOV vs Mock 3 dpi"
"RHOQ",0.321089777386979,0.458009125225736,"NS","EBOV vs Mock 3 dpi"
"AC008393.1",-0.839518699058024,0.458151547293426,"NS","EBOV vs Mock 3 dpi"
"AC002550.2",0.707277587147056,0.458151547293426,"NS","EBOV vs Mock 3 dpi"
"EPG5",0.225353370250678,0.458151547293426,"NS","EBOV vs Mock 3 dpi"
"MRRF",-0.186902484535015,0.458210087441463,"NS","EBOV vs Mock 3 dpi"
"NEURL3",0.558673872581234,0.458241641006371,"NS","EBOV vs Mock 3 dpi"
"ZNF182",0.209175441958438,0.458241641006371,"NS","EBOV vs Mock 3 dpi"
"CDK9",0.188003977396665,0.458241641006371,"NS","EBOV vs Mock 3 dpi"
"LDHA",0.36372204317723,0.458241641006371,"NS","EBOV vs Mock 3 dpi"
"RUNDC1",0.212203800023998,0.458241641006371,"NS","EBOV vs Mock 3 dpi"
"DLGAP1.AS1",-0.462398002849515,0.458241641006371,"NS","EBOV vs Mock 3 dpi"
"ZNF229",0.206229379040345,0.458241641006371,"NS","EBOV vs Mock 3 dpi"
"CCDC186",0.277146394305433,0.458386099046889,"NS","EBOV vs Mock 3 dpi"
"PGM1",0.409459106304929,0.458495423339783,"NS","EBOV vs Mock 3 dpi"
"MCU",0.175939949780133,0.458495423339783,"NS","EBOV vs Mock 3 dpi"
"NDUFS7",-0.326542105496529,0.458495423339783,"NS","EBOV vs Mock 3 dpi"
"TSPOAP1",0.374887912945424,0.458743922510095,"NS","EBOV vs Mock 3 dpi"
"NAT10",0.189793452976049,0.458780481727035,"NS","EBOV vs Mock 3 dpi"
"CA4",-0.639905622186765,0.459055894473005,"NS","EBOV vs Mock 3 dpi"
"Z74021.1",-0.614873771366466,0.459055894473005,"NS","EBOV vs Mock 3 dpi"
"PAQR5",-0.673308936914782,0.459084174426774,"NS","EBOV vs Mock 3 dpi"
"KBTBD11",0.198420759984834,0.459139931747394,"NS","EBOV vs Mock 3 dpi"
"AL132989.1",0.66721717892797,0.4591714306592,"NS","EBOV vs Mock 3 dpi"
"PABPC1",0.247063564239197,0.459185842111671,"NS","EBOV vs Mock 3 dpi"
"PRDX1",-0.233264913650482,0.459441152962342,"NS","EBOV vs Mock 3 dpi"
"KCMF1",0.270494676232203,0.459441152962342,"NS","EBOV vs Mock 3 dpi"
"ZYG11B",0.169824892861817,0.459446665534976,"NS","EBOV vs Mock 3 dpi"
"IFI6",-0.640725450288596,0.459498291078144,"NS","EBOV vs Mock 3 dpi"
"ARHGEF3",-0.213994209389669,0.459498291078144,"NS","EBOV vs Mock 3 dpi"
"PLGRKT",-0.282587743365084,0.459498291078144,"NS","EBOV vs Mock 3 dpi"
"MTAP",0.1574783958325,0.459498291078144,"NS","EBOV vs Mock 3 dpi"
"FKBP8",0.339855513738032,0.459498291078144,"NS","EBOV vs Mock 3 dpi"
"TRIM62",0.404897086908545,0.459516100155301,"NS","EBOV vs Mock 3 dpi"
"PSAT1",-0.320130745873932,0.459769763507164,"NS","EBOV vs Mock 3 dpi"
"COL7A1",0.43057162038002,0.459856252862698,"NS","EBOV vs Mock 3 dpi"
"IKZF4",0.348521565727271,0.460068765049461,"NS","EBOV vs Mock 3 dpi"
"ABHD5",-0.168746430781033,0.460120183637689,"NS","EBOV vs Mock 3 dpi"
"FAN1",0.438257033446426,0.460120183637689,"NS","EBOV vs Mock 3 dpi"
"AC010997.4",-0.843138218210563,0.460184808724404,"NS","EBOV vs Mock 3 dpi"
"KIAA0586",-0.435398285416313,0.460235086853917,"NS","EBOV vs Mock 3 dpi"
"IPPK",0.268373250575406,0.460275616633699,"NS","EBOV vs Mock 3 dpi"
"ARF1",0.272934798719243,0.460297460553223,"NS","EBOV vs Mock 3 dpi"
"EXTL2",0.269900915189536,0.460499415932828,"NS","EBOV vs Mock 3 dpi"
"GALNT14",0.582561981573796,0.460499415932828,"NS","EBOV vs Mock 3 dpi"
"COPG1",0.310930954143222,0.460499415932828,"NS","EBOV vs Mock 3 dpi"
