"gene_symbol","log2FoldChange","padj","direction","contrast"
"TCTEX1D2",-0.224152365764587,0.777634199192884,"NS","EBOV vs Mock 1 dpi"
"MAST4",0.166561690970416,0.777634199192884,"NS","EBOV vs Mock 1 dpi"
"KIF18A",-0.143716042695685,0.777634199192884,"NS","EBOV vs Mock 1 dpi"
"ZNF213.AS1",-0.168536192064377,0.777634199192884,"NS","EBOV vs Mock 1 dpi"
"ELMO3",0.18423577379948,0.777634199192884,"NS","EBOV vs Mock 1 dpi"
"MHENCR",-0.230606117513317,0.777634199192884,"NS","EBOV vs Mock 1 dpi"
"ZFP82",0.382376597529018,0.777879738040864,"NS","EBOV vs Mock 1 dpi"
"HADHB",0.141798245484251,0.777916540559829,"NS","EBOV vs Mock 1 dpi"
"PFN2",-0.0862201077579281,0.777916540559829,"NS","EBOV vs Mock 1 dpi"
"ABCA11P",-0.238154260441913,0.777916540559829,"NS","EBOV vs Mock 1 dpi"
"SQLE",0.159860653553747,0.777916540559829,"NS","EBOV vs Mock 1 dpi"
"FKBP2",-0.250457423806284,0.777916540559829,"NS","EBOV vs Mock 1 dpi"
"LAMTOR1",-0.212087063964031,0.777916540559829,"NS","EBOV vs Mock 1 dpi"
"SIPA1L1",-0.0945816341845282,0.777916540559829,"NS","EBOV vs Mock 1 dpi"
"FAH",-0.148310205974943,0.777916540559829,"NS","EBOV vs Mock 1 dpi"
"HSD11B1L",0.254789905110051,0.777916540559829,"NS","EBOV vs Mock 1 dpi"
"IGF2BP2.AS1",0.601270984962784,0.77827074817216,"NS","EBOV vs Mock 1 dpi"
"DERL1",-0.121490979567177,0.778491219338944,"NS","EBOV vs Mock 1 dpi"
"SPACA9",0.243394979159395,0.778491219338944,"NS","EBOV vs Mock 1 dpi"
"MTIF3",0.110340273858473,0.778491219338944,"NS","EBOV vs Mock 1 dpi"
"DSTN",-0.105664802868175,0.778491219338944,"NS","EBOV vs Mock 1 dpi"
"DIXDC1",0.172187051338064,0.778520710331274,"NS","EBOV vs Mock 1 dpi"
"AL139423.1",-0.58670805554057,0.778838215287003,"NS","EBOV vs Mock 1 dpi"
"AL513497.1",-0.279939457526866,0.778838215287003,"NS","EBOV vs Mock 1 dpi"
"FAHD2CP",0.45049094677473,0.778838215287003,"NS","EBOV vs Mock 1 dpi"
"KIF1A",0.246976342984161,0.778838215287003,"NS","EBOV vs Mock 1 dpi"
"ARHGEF34P",0.311023215470013,0.778838215287003,"NS","EBOV vs Mock 1 dpi"
"POU2F2",0.521707253439584,0.778866488206621,"NS","EBOV vs Mock 1 dpi"
"TMEM54",0.142394969326184,0.778995783670681,"NS","EBOV vs Mock 1 dpi"
"IPO4",-0.226028744079234,0.778995783670681,"NS","EBOV vs Mock 1 dpi"
"AP001107.9",-0.279279494840512,0.779034469701379,"NS","EBOV vs Mock 1 dpi"
"TRAPPC1",-0.194221922510759,0.779068991009428,"NS","EBOV vs Mock 1 dpi"
"SMC2",0.126836660667277,0.779165892750814,"NS","EBOV vs Mock 1 dpi"
"MT.RNR2",-0.193381607628847,0.779165892750814,"NS","EBOV vs Mock 1 dpi"
"GRK5",0.143492534294523,0.779260482279136,"NS","EBOV vs Mock 1 dpi"
"DEFA5",-0.565734385197404,0.779404167837756,"NS","EBOV vs Mock 1 dpi"
"LINC02315",0.266585971389211,0.779423741099392,"NS","EBOV vs Mock 1 dpi"
"JHDM1D.AS1",0.305382371094637,0.779423755463444,"NS","EBOV vs Mock 1 dpi"
"RALBP1",0.147445945837264,0.779735257195163,"NS","EBOV vs Mock 1 dpi"
"CKAP2L",0.188878496699007,0.779786708967937,"NS","EBOV vs Mock 1 dpi"
"ASAH1",-0.181004171470204,0.779786708967937,"NS","EBOV vs Mock 1 dpi"
"ROBO2",0.291442806671844,0.779818797797235,"NS","EBOV vs Mock 1 dpi"
"RTL10",-0.129356253490321,0.779818797797235,"NS","EBOV vs Mock 1 dpi"
"SARNP",0.348874763424094,0.779921367421765,"NS","EBOV vs Mock 1 dpi"
"KLHDC4",-0.105046853264272,0.779921367421765,"NS","EBOV vs Mock 1 dpi"
"ABHD14B",0.162533348928432,0.78000539563207,"NS","EBOV vs Mock 1 dpi"
"JAK2",-0.177973636317301,0.78000539563207,"NS","EBOV vs Mock 1 dpi"
"VIRMA",0.093571604832933,0.780320142428153,"NS","EBOV vs Mock 1 dpi"
"TVP23B",-0.156108161743706,0.780347934087055,"NS","EBOV vs Mock 1 dpi"
"PCSK1N",-0.321002952483885,0.780579323318409,"NS","EBOV vs Mock 1 dpi"
"ZXDB",0.101056926429093,0.780579323318409,"NS","EBOV vs Mock 1 dpi"
"LOXL2",0.622842772930816,0.780579323318409,"NS","EBOV vs Mock 1 dpi"
"NBPF8",0.205861435065639,0.780696860520908,"NS","EBOV vs Mock 1 dpi"
"ELF2",0.133734322495896,0.780730730292131,"NS","EBOV vs Mock 1 dpi"
"TSPAN12",0.114977588310923,0.780730730292131,"NS","EBOV vs Mock 1 dpi"
"ABCA12",0.517123788996243,0.780847647792472,"NS","EBOV vs Mock 1 dpi"
"GMPPA",0.138278615093473,0.780847647792472,"NS","EBOV vs Mock 1 dpi"
"GDF11",-0.129694852460547,0.780847647792472,"NS","EBOV vs Mock 1 dpi"
"MMS22L",-0.19789766404675,0.780860416297123,"NS","EBOV vs Mock 1 dpi"
"POMK",0.332105454672185,0.780860416297123,"NS","EBOV vs Mock 1 dpi"
"TAP1",0.269627655096697,0.780885238658331,"NS","EBOV vs Mock 1 dpi"
"DNAJC11",-0.14992399783616,0.781040618610151,"NS","EBOV vs Mock 1 dpi"
"FAM8A1",0.146805186663058,0.781040618610151,"NS","EBOV vs Mock 1 dpi"
"ARID5A",0.192782686975826,0.781050740222528,"NS","EBOV vs Mock 1 dpi"
"DCLRE1C",-0.136977544300101,0.781202304800321,"NS","EBOV vs Mock 1 dpi"
"PIGA",0.174462543734088,0.781211372696615,"NS","EBOV vs Mock 1 dpi"
"CSTF2T",-0.106013318496066,0.781264331489838,"NS","EBOV vs Mock 1 dpi"
"ZNF333",0.247334196028708,0.781264331489838,"NS","EBOV vs Mock 1 dpi"
"CAPN9",-0.418312149294873,0.781344026099196,"NS","EBOV vs Mock 1 dpi"
"RNF216",-0.0834411869208696,0.781344026099196,"NS","EBOV vs Mock 1 dpi"
"APOOL",0.237519479079539,0.781344026099196,"NS","EBOV vs Mock 1 dpi"
"GXYLT1",-0.138231105295899,0.781344026099196,"NS","EBOV vs Mock 1 dpi"
"METTL18",-0.172467555245819,0.781433926792681,"NS","EBOV vs Mock 1 dpi"
"SPTLC3",-0.266711384925376,0.781433926792681,"NS","EBOV vs Mock 1 dpi"
"AL359504.2",-0.175583600969742,0.781455995748433,"NS","EBOV vs Mock 1 dpi"
"POGK",-0.140792545546868,0.781455995748433,"NS","EBOV vs Mock 1 dpi"
"AL590235.1",-0.349005178044967,0.781455995748433,"NS","EBOV vs Mock 1 dpi"
"ACSL6",-0.473883101411118,0.781455995748433,"NS","EBOV vs Mock 1 dpi"
"RPS26",-0.147212966556945,0.781455995748433,"NS","EBOV vs Mock 1 dpi"
"ATP2A1",0.406519819420247,0.781455995748433,"NS","EBOV vs Mock 1 dpi"
"RFNG",-0.195635346658836,0.781455995748433,"NS","EBOV vs Mock 1 dpi"
"B3GALT1",0.548207179514422,0.781746517960554,"NS","EBOV vs Mock 1 dpi"
"MIR4292",0.268250251093428,0.781746517960554,"NS","EBOV vs Mock 1 dpi"
"TUBA1A",0.297763209050557,0.781746517960554,"NS","EBOV vs Mock 1 dpi"
"EEF1A1P11",-0.213042666455857,0.781866803173143,"NS","EBOV vs Mock 1 dpi"
"STK36",0.161493558178532,0.781866803173143,"NS","EBOV vs Mock 1 dpi"
"GUSB",0.109953451457901,0.781866803173143,"NS","EBOV vs Mock 1 dpi"
"SLC25A21",-0.283619918226694,0.781866803173143,"NS","EBOV vs Mock 1 dpi"
"HAPLN3",0.233752138208845,0.781866803173143,"NS","EBOV vs Mock 1 dpi"
"ABALON",-0.333029141418885,0.781866803173143,"NS","EBOV vs Mock 1 dpi"
"FUCA1",-0.117155057451231,0.781875339485371,"NS","EBOV vs Mock 1 dpi"
"EOGT",-0.196444197661396,0.781875339485371,"NS","EBOV vs Mock 1 dpi"
"FAT1",0.218044663088958,0.781875339485371,"NS","EBOV vs Mock 1 dpi"
"CACFD1",0.140779185412243,0.781875339485371,"NS","EBOV vs Mock 1 dpi"
"APEX1",-0.129571913766117,0.781875339485371,"NS","EBOV vs Mock 1 dpi"
"AC138904.1",0.45063762118924,0.781875339485371,"NS","EBOV vs Mock 1 dpi"
"FBF1",-0.364929332897523,0.781875339485371,"NS","EBOV vs Mock 1 dpi"
"AIMP1",-0.169778774684974,0.782004089727191,"NS","EBOV vs Mock 1 dpi"
"CTBP1.AS2",-0.161837305960598,0.782379362794096,"NS","EBOV vs Mock 1 dpi"
"LPGAT1",-0.177612195212705,0.782437867215048,"NS","EBOV vs Mock 1 dpi"
"CHURC1",-0.169084980492163,0.782462233039103,"NS","EBOV vs Mock 1 dpi"
"AP001469.3",0.229542315884255,0.782623191876782,"NS","EBOV vs Mock 1 dpi"
"RFX5",-0.130628825609851,0.78273876662124,"NS","EBOV vs Mock 1 dpi"
"TIA1",0.125231784508777,0.78273876662124,"NS","EBOV vs Mock 1 dpi"
"ADCY1",-0.222013388665068,0.78273876662124,"NS","EBOV vs Mock 1 dpi"
"E2F7",0.104172074393351,0.78273876662124,"NS","EBOV vs Mock 1 dpi"
"OTUB2",0.268186175110775,0.78273876662124,"NS","EBOV vs Mock 1 dpi"
"ANP32A",-0.157723119365714,0.782777991750181,"NS","EBOV vs Mock 1 dpi"
"TMEM182",0.189676671997674,0.782866989446394,"NS","EBOV vs Mock 1 dpi"
"CFAP157",-0.380423991445039,0.782866989446394,"NS","EBOV vs Mock 1 dpi"
"XRRA1",0.339911859160181,0.782866989446394,"NS","EBOV vs Mock 1 dpi"
"INAFM2",0.145937154064115,0.782866989446394,"NS","EBOV vs Mock 1 dpi"
"MT.ND5",0.171621591537792,0.782866989446394,"NS","EBOV vs Mock 1 dpi"
"CHST14",-0.1930712172807,0.783045335290408,"NS","EBOV vs Mock 1 dpi"
"PARP1",-0.237009120361513,0.78337497478324,"NS","EBOV vs Mock 1 dpi"
"ATL2",-0.144220306536998,0.78337497478324,"NS","EBOV vs Mock 1 dpi"
"OSBPL6",0.667614109828835,0.78337497478324,"NS","EBOV vs Mock 1 dpi"
"SERPINE2",-0.200814267589097,0.78337497478324,"NS","EBOV vs Mock 1 dpi"
"FGF12",-0.495920781952705,0.78337497478324,"NS","EBOV vs Mock 1 dpi"
"MDM2",0.235637709442172,0.78337497478324,"NS","EBOV vs Mock 1 dpi"
"IFT88",0.117287238320258,0.78337497478324,"NS","EBOV vs Mock 1 dpi"
"FAM98B",-0.153294666111172,0.78337497478324,"NS","EBOV vs Mock 1 dpi"
"TRIM11",-0.120158596607802,0.783491880534572,"NS","EBOV vs Mock 1 dpi"
"PIAS1",0.098673657569791,0.783491880534572,"NS","EBOV vs Mock 1 dpi"
"AC027020.2",-0.220571380047164,0.783491880534572,"NS","EBOV vs Mock 1 dpi"
"LINC01572",0.412638316109563,0.783491880534572,"NS","EBOV vs Mock 1 dpi"
"MYO9A",0.171592804436373,0.783920055962971,"NS","EBOV vs Mock 1 dpi"
"DDI2",-0.161730096993181,0.784000976757861,"NS","EBOV vs Mock 1 dpi"
"NFKBIE",0.239031649650108,0.784002133741431,"NS","EBOV vs Mock 1 dpi"
"RPS28P7",-0.205999123164805,0.784006501192106,"NS","EBOV vs Mock 1 dpi"
"TMEM170B",-0.262923754353172,0.784189189970465,"NS","EBOV vs Mock 1 dpi"
"HOXA9",-0.185215072485142,0.784482831681926,"NS","EBOV vs Mock 1 dpi"
"WASHC2C",0.158113222944763,0.784482831681926,"NS","EBOV vs Mock 1 dpi"
"AXIN2",-0.231784406833609,0.78457328947917,"NS","EBOV vs Mock 1 dpi"
"ACAP3",0.126970845561413,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"LUZP1",0.104382691517927,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"SCMH1",-0.0996246462682963,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"SIKE1",-0.173260845860952,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"ADH1C",0.614984425196882,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"ABI1",0.10229364633915,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"SPSB2",0.218098537001054,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"SLC38A1",-0.136394336506531,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"PEX11A",0.180722587157119,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"SNAI3.AS1",0.183262466671888,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"LINC01996",-0.320806733903846,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"AC018628.1",-0.345203090172608,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"DDTL",-0.155209580625499,0.784592874238297,"NS","EBOV vs Mock 1 dpi"
"MSH6",-0.170490989482261,0.78466557442334,"NS","EBOV vs Mock 1 dpi"
"LINC01605",0.307680796084289,0.78466557442334,"NS","EBOV vs Mock 1 dpi"
"SMIM27",-0.286913795276887,0.78466557442334,"NS","EBOV vs Mock 1 dpi"
"ZNF641",-0.19781954478615,0.78466557442334,"NS","EBOV vs Mock 1 dpi"
"DISP2",0.273145097511369,0.78466557442334,"NS","EBOV vs Mock 1 dpi"
"SALL4",0.183313263960367,0.78466557442334,"NS","EBOV vs Mock 1 dpi"
"ZNF8",-0.131881255411217,0.78466557442334,"NS","EBOV vs Mock 1 dpi"
"MT.TT",0.240103486810136,0.78466557442334,"NS","EBOV vs Mock 1 dpi"
"LINC00680",-0.233523422195857,0.784871369312408,"NS","EBOV vs Mock 1 dpi"
"WASHC4",0.131068720698432,0.784871369312408,"NS","EBOV vs Mock 1 dpi"
"RBP1",-0.181425445920384,0.785117156135998,"NS","EBOV vs Mock 1 dpi"
"AC025449.1",-0.354657642892598,0.785117156135998,"NS","EBOV vs Mock 1 dpi"
"OTC",-0.550887690792687,0.785117156135998,"NS","EBOV vs Mock 1 dpi"
"AC020656.2",0.150908682275572,0.785117156135998,"NS","EBOV vs Mock 1 dpi"
"TMED10",-0.110773014290315,0.785117156135998,"NS","EBOV vs Mock 1 dpi"
"NEURL4",-0.208557315545383,0.785117156135998,"NS","EBOV vs Mock 1 dpi"
"B2M",0.229297984709739,0.785119132765985,"NS","EBOV vs Mock 1 dpi"
"FKBP5",0.409690804813327,0.785126447461939,"NS","EBOV vs Mock 1 dpi"
"MAMDC2.AS1",0.682880776131456,0.785298915693913,"NS","EBOV vs Mock 1 dpi"
"ZNF445",0.2528764856791,0.785379293208376,"NS","EBOV vs Mock 1 dpi"
"HOXC9",-0.382104913626672,0.785379293208376,"NS","EBOV vs Mock 1 dpi"
"NKTR",0.113092138919425,0.78552568042427,"NS","EBOV vs Mock 1 dpi"
"C3orf52",0.170668664894198,0.78552568042427,"NS","EBOV vs Mock 1 dpi"
"FAM120B",0.0854450985046735,0.78552568042427,"NS","EBOV vs Mock 1 dpi"
"CKAP2",-0.147335499180944,0.78552568042427,"NS","EBOV vs Mock 1 dpi"
"FUBP1",-0.113348092940786,0.78557313584201,"NS","EBOV vs Mock 1 dpi"
"TMEM198",-0.296369925055287,0.78557313584201,"NS","EBOV vs Mock 1 dpi"
"CHD7",-0.127121806004424,0.78557313584201,"NS","EBOV vs Mock 1 dpi"
"ANKRD18B",-0.239069846186178,0.785619621656951,"NS","EBOV vs Mock 1 dpi"
"MKNK2",0.197567674354874,0.785619621656951,"NS","EBOV vs Mock 1 dpi"
"RPL15P3",-0.210486102371565,0.785667124616489,"NS","EBOV vs Mock 1 dpi"
"CCDC157",-0.209440630758176,0.785710650787342,"NS","EBOV vs Mock 1 dpi"
"KIF14",-0.14616568545592,0.785870021775762,"NS","EBOV vs Mock 1 dpi"
"KIAA1586",-0.182469047534599,0.785870021775762,"NS","EBOV vs Mock 1 dpi"
"MBTPS1",-0.121738050167296,0.785870021775762,"NS","EBOV vs Mock 1 dpi"
"DHFR2",-0.194022209347474,0.785926149202799,"NS","EBOV vs Mock 1 dpi"
"AC009779.2",0.211588742255852,0.785948752922217,"NS","EBOV vs Mock 1 dpi"
"ING2",-0.14169146717259,0.785962698765878,"NS","EBOV vs Mock 1 dpi"
"ANAPC16",0.0890140822472245,0.786254401367696,"NS","EBOV vs Mock 1 dpi"
"NBPF14",0.279107221547674,0.786342026114505,"NS","EBOV vs Mock 1 dpi"
"SNHG16",-0.165711156529886,0.786583347409942,"NS","EBOV vs Mock 1 dpi"
"LEF1",0.280793434240127,0.786627615575456,"NS","EBOV vs Mock 1 dpi"
"IRX2",-0.143633196770568,0.786627726578012,"NS","EBOV vs Mock 1 dpi"
"AC011912.1",0.529715461808483,0.786755774098492,"NS","EBOV vs Mock 1 dpi"
"TFIP11",-0.121746699029743,0.786755774098492,"NS","EBOV vs Mock 1 dpi"
"LGALS2",0.245189881488173,0.786755774098492,"NS","EBOV vs Mock 1 dpi"
"ALPL",0.205056376504295,0.786793929871808,"NS","EBOV vs Mock 1 dpi"
"DDX60L",-0.361075385918473,0.786793929871808,"NS","EBOV vs Mock 1 dpi"
"RARB",0.364874956334527,0.786898472298567,"NS","EBOV vs Mock 1 dpi"
"EPB41L4A.AS1",-0.24638869784547,0.786956419738343,"NS","EBOV vs Mock 1 dpi"
"LCORL",0.16537581969662,0.787352180059025,"NS","EBOV vs Mock 1 dpi"
"ZNF503.AS2",-0.180914001192274,0.787352180059025,"NS","EBOV vs Mock 1 dpi"
"LRRC37A",0.25570114577526,0.787657657018166,"NS","EBOV vs Mock 1 dpi"
"TAGLN2",0.212091908383712,0.787796753230978,"NS","EBOV vs Mock 1 dpi"
"MTX1",-0.167881668441404,0.788126967128865,"NS","EBOV vs Mock 1 dpi"
"WDR97",0.536671085002602,0.788126967128865,"NS","EBOV vs Mock 1 dpi"
"COQ9",-0.0929173583798269,0.788126967128865,"NS","EBOV vs Mock 1 dpi"
"TSPAN1",0.414404467452533,0.788213644631737,"NS","EBOV vs Mock 1 dpi"
"EPB41",-0.116419507254886,0.788662661912969,"NS","EBOV vs Mock 1 dpi"
"ZNF487",-0.220755968326279,0.788662661912969,"NS","EBOV vs Mock 1 dpi"
"TERF2IP",-0.073279471474007,0.788662661912969,"NS","EBOV vs Mock 1 dpi"
"ZNF66",-0.277500715979464,0.788662661912969,"NS","EBOV vs Mock 1 dpi"
"NOL12",-0.256966515716415,0.788662661912969,"NS","EBOV vs Mock 1 dpi"
"MACC1",0.213618849526072,0.788728129081807,"NS","EBOV vs Mock 1 dpi"
"KCNK10",0.224493471102032,0.788728129081807,"NS","EBOV vs Mock 1 dpi"
"LIPC",0.609508940293224,0.788728129081807,"NS","EBOV vs Mock 1 dpi"
"LRRC37BP1",0.13809887597813,0.788728129081807,"NS","EBOV vs Mock 1 dpi"
"ZNF23",0.298627939455124,0.78885499085869,"NS","EBOV vs Mock 1 dpi"
"RPL35A",-0.186540675775675,0.788928884780742,"NS","EBOV vs Mock 1 dpi"
"RPS3",-0.146409064806816,0.788928884780742,"NS","EBOV vs Mock 1 dpi"
"GPCPD1",-0.130584423804478,0.788928884780742,"NS","EBOV vs Mock 1 dpi"
"RICTOR",0.151817630694494,0.789081689631735,"NS","EBOV vs Mock 1 dpi"
"PDE8B",0.2837040201764,0.789081689631735,"NS","EBOV vs Mock 1 dpi"
"CXorf57",0.125007533656017,0.789081689631735,"NS","EBOV vs Mock 1 dpi"
"GLB1L2",0.180764639581328,0.789081689631735,"NS","EBOV vs Mock 1 dpi"
"TMEM9B.AS1",0.270722172335635,0.789085032474366,"NS","EBOV vs Mock 1 dpi"
"LRMDA",0.427528026312531,0.789085032474366,"NS","EBOV vs Mock 1 dpi"
"LPXN",0.280149469135479,0.789218140689224,"NS","EBOV vs Mock 1 dpi"
"AC080112.1",-0.27852666332485,0.789218140689224,"NS","EBOV vs Mock 1 dpi"
"RALY",-0.116143342501409,0.789218140689224,"NS","EBOV vs Mock 1 dpi"
"AL358472.2",0.281075290485876,0.789283976912511,"NS","EBOV vs Mock 1 dpi"
"RAB7A",-0.113118709229637,0.789283976912511,"NS","EBOV vs Mock 1 dpi"
"ANGPTL2",0.482260953261642,0.789285346733974,"NS","EBOV vs Mock 1 dpi"
"SH2B1",0.145661854699746,0.78928622576069,"NS","EBOV vs Mock 1 dpi"
"SMARCD2",-0.112845701081223,0.78928622576069,"NS","EBOV vs Mock 1 dpi"
"POLD1",-0.117414402778727,0.78928622576069,"NS","EBOV vs Mock 1 dpi"
"PLA2G6",0.190176323601053,0.78928622576069,"NS","EBOV vs Mock 1 dpi"
"NSUN4",-0.119604381467849,0.789357306196421,"NS","EBOV vs Mock 1 dpi"
"STT3B",-0.117542264661829,0.789357306196421,"NS","EBOV vs Mock 1 dpi"
"IMPDH2",-0.173938199405452,0.789357306196421,"NS","EBOV vs Mock 1 dpi"
"TMEM44.AS1",-0.223396773170302,0.789357306196421,"NS","EBOV vs Mock 1 dpi"
"AC005674.2",-0.412954125119659,0.789357306196421,"NS","EBOV vs Mock 1 dpi"
"FNIP2",0.162404477991258,0.789357306196421,"NS","EBOV vs Mock 1 dpi"
"MED20",-0.189590932739546,0.789357306196421,"NS","EBOV vs Mock 1 dpi"
"GAPDHP1",0.227441436677982,0.789357306196421,"NS","EBOV vs Mock 1 dpi"
"TSR2",-0.13566890533713,0.789357306196421,"NS","EBOV vs Mock 1 dpi"
"CFAP43",0.706038213603632,0.789357306196421,"NS","EBOV vs Mock 1 dpi"
"AC022075.1",-0.346871003233997,0.789357306196421,"NS","EBOV vs Mock 1 dpi"
"PRR11",-0.108759618717108,0.789357306196421,"NS","EBOV vs Mock 1 dpi"
"OSR1",-0.233929192502235,0.789643830643049,"NS","EBOV vs Mock 1 dpi"
"FAM109A",-0.179513135074827,0.789643830643049,"NS","EBOV vs Mock 1 dpi"
"FST",0.411400074697361,0.789820285310004,"NS","EBOV vs Mock 1 dpi"
"AF131215.6",0.117462711307189,0.789895255288954,"NS","EBOV vs Mock 1 dpi"
"CSNK2A2",-0.102864332875884,0.789895255288954,"NS","EBOV vs Mock 1 dpi"
"RPL24P8",-0.295873136414396,0.789964277081268,"NS","EBOV vs Mock 1 dpi"
"HSPA2",-0.266494869653007,0.789964277081268,"NS","EBOV vs Mock 1 dpi"
"SMCR8",0.193525248773838,0.789964277081268,"NS","EBOV vs Mock 1 dpi"
"TADA3",-0.141704971689292,0.790056150486161,"NS","EBOV vs Mock 1 dpi"
"AC099778.1",-0.220325437691861,0.790056150486161,"NS","EBOV vs Mock 1 dpi"
"SOD3",0.350876112963755,0.790056150486161,"NS","EBOV vs Mock 1 dpi"
"SH3PXD2B",0.14724232946711,0.790056150486161,"NS","EBOV vs Mock 1 dpi"
"SMPDL3A",-0.195619676928576,0.790056150486161,"NS","EBOV vs Mock 1 dpi"
"FGD1",-0.0787475881685513,0.790056150486161,"NS","EBOV vs Mock 1 dpi"
"DHTKD1",-0.0978820475887329,0.790056150486161,"NS","EBOV vs Mock 1 dpi"
"FAM53B",-0.15158755144398,0.790056150486161,"NS","EBOV vs Mock 1 dpi"
"ATP2A2",-0.116970296907172,0.790056150486161,"NS","EBOV vs Mock 1 dpi"
"SEPHS2",-0.113645159748023,0.790056150486161,"NS","EBOV vs Mock 1 dpi"
"KLHL22",-0.117118094835949,0.790056150486161,"NS","EBOV vs Mock 1 dpi"
"PLEKHM2",-0.0857903284641462,0.790138143787885,"NS","EBOV vs Mock 1 dpi"
"RPS6KC1",-0.117786252529481,0.790347909567952,"NS","EBOV vs Mock 1 dpi"
"SASS6",-0.0978698840748294,0.79047285464862,"NS","EBOV vs Mock 1 dpi"
"LBX2.AS1",0.255526769983834,0.79047285464862,"NS","EBOV vs Mock 1 dpi"
"AP000873.2",-0.236842039588461,0.79047285464862,"NS","EBOV vs Mock 1 dpi"
"PIFO",0.342872517951237,0.790679333542999,"NS","EBOV vs Mock 1 dpi"
"WBP11",-0.0910473639610399,0.790741952365224,"NS","EBOV vs Mock 1 dpi"
"TAF10",-0.277844969456963,0.790981951885615,"NS","EBOV vs Mock 1 dpi"
"ATP6V1B2",-0.132562097747397,0.791219722759967,"NS","EBOV vs Mock 1 dpi"
"METTL6",-0.167511607315993,0.791243397156802,"NS","EBOV vs Mock 1 dpi"
"ATP6V1F",-0.195626557023912,0.791243397156802,"NS","EBOV vs Mock 1 dpi"
"CA14",0.216480355913355,0.791292333358502,"NS","EBOV vs Mock 1 dpi"
"MBOAT2",0.175107986403282,0.791292333358502,"NS","EBOV vs Mock 1 dpi"
"KIAA0895",-0.10183436335785,0.791292333358502,"NS","EBOV vs Mock 1 dpi"
"ZMIZ2",0.123702619482101,0.791292333358502,"NS","EBOV vs Mock 1 dpi"
"TSG101",-0.129775499598546,0.791292333358502,"NS","EBOV vs Mock 1 dpi"
"FRMD8",-0.160200374761794,0.791292333358502,"NS","EBOV vs Mock 1 dpi"
"MRPL46",-0.159225154605,0.791292333358502,"NS","EBOV vs Mock 1 dpi"
"TLDC1",0.188921293904784,0.791292333358502,"NS","EBOV vs Mock 1 dpi"
"MFSD11",-0.107525160467721,0.791292333358502,"NS","EBOV vs Mock 1 dpi"
"MYL9",0.286551362583278,0.791292333358502,"NS","EBOV vs Mock 1 dpi"
"FBN3",0.37676255304082,0.791292333358502,"NS","EBOV vs Mock 1 dpi"
"LZIC",-0.133439198746613,0.791408047864152,"NS","EBOV vs Mock 1 dpi"
"AC010627.1",0.308476386328044,0.791408047864152,"NS","EBOV vs Mock 1 dpi"
"ZNF497",-0.192005255910445,0.791829400191576,"NS","EBOV vs Mock 1 dpi"
"COL4A3",0.699454857432971,0.79221395675848,"NS","EBOV vs Mock 1 dpi"
"LINC02381",-0.248955156033439,0.79221395675848,"NS","EBOV vs Mock 1 dpi"
"SCAMP5",-0.20247525359381,0.79221395675848,"NS","EBOV vs Mock 1 dpi"
"TXNDC11",0.101985100611105,0.79221395675848,"NS","EBOV vs Mock 1 dpi"
"ZNF826P",-0.300934715018271,0.79221395675848,"NS","EBOV vs Mock 1 dpi"
"AC136632.1",-0.280243082180052,0.792370581718068,"NS","EBOV vs Mock 1 dpi"
"HIST1H2BN",-0.358219174947948,0.792370581718068,"NS","EBOV vs Mock 1 dpi"
"ZKSCAN7",-0.13331120127915,0.792493304502951,"NS","EBOV vs Mock 1 dpi"
"TBC1D10B",0.0941939486758725,0.792840674810719,"NS","EBOV vs Mock 1 dpi"
"PBX2",0.169294589656057,0.792874937236684,"NS","EBOV vs Mock 1 dpi"
"SETMAR",-0.174883069605083,0.792922574669133,"NS","EBOV vs Mock 1 dpi"
"ST6GALNAC1",0.158557242082459,0.792938957280987,"NS","EBOV vs Mock 1 dpi"
"C2orf49",0.0951728518198344,0.793048649584151,"NS","EBOV vs Mock 1 dpi"
"CCDC60",0.607151327210578,0.793048649584151,"NS","EBOV vs Mock 1 dpi"
"BLOC1S4",-0.24126852923418,0.793151944817805,"NS","EBOV vs Mock 1 dpi"
"FAM47E",0.255498408703339,0.793151944817805,"NS","EBOV vs Mock 1 dpi"
"NEK3",0.178978534957084,0.793151944817805,"NS","EBOV vs Mock 1 dpi"
"KCTD6",0.215761050615493,0.793562609891474,"NS","EBOV vs Mock 1 dpi"
"AGO2",-0.10575488530555,0.793562609891474,"NS","EBOV vs Mock 1 dpi"
"TSEN15",-0.363111026182937,0.793662823756977,"NS","EBOV vs Mock 1 dpi"
"DZIP1L",0.278361769110682,0.793662823756977,"NS","EBOV vs Mock 1 dpi"
