"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","contrast"
"GO:0046461","neutral lipid catabolic process","4/607","37/12737",0.0977898828628795,0.70123158427569,0.70123158427569,"MARV vs Mock 3 dpi DOWN"
"GO:0046464","acylglycerol catabolic process","4/607","37/12737",0.0977898828628795,0.70123158427569,0.70123158427569,"MARV vs Mock 3 dpi DOWN"
"GO:0061515","myeloid cell development","4/607","37/12737",0.0977898828628795,0.70123158427569,0.70123158427569,"MARV vs Mock 3 dpi DOWN"
"GO:0030031","cell projection assembly","28/607","455/12737",0.0993187594407641,0.710812312080123,0.710812312080123,"MARV vs Mock 3 dpi DOWN"
"GO:0048667","cell morphogenesis involved in neuron differentiation","24/607","381/12737",0.0993990324998712,0.710812312080123,0.710812312080123,"MARV vs Mock 3 dpi DOWN"
"GO:0090277","positive regulation of peptide hormone secretion","7/607","83/12737",0.1002798195822,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0001657","ureteric bud development","5/607","52/12737",0.100546610233752,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0050435","amyloid-beta metabolic process","5/607","52/12737",0.100546610233752,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0051881","regulation of mitochondrial membrane potential","5/607","52/12737",0.100546610233752,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0034765","regulation of monoatomic ion transmembrane transport","13/607","184/12737",0.101172522125446,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0002790","peptide secretion","12/607","167/12737",0.102239146768135,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0001894","tissue homeostasis","11/607","150/12737",0.102841361007441,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0007254","JNK cascade","11/607","150/12737",0.102841361007441,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0060249","anatomical structure homeostasis","11/607","150/12737",0.102841361007441,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0003012","muscle system process","21/607","328/12737",0.103876168239243,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0001754","eye photoreceptor cell differentiation","3/607","24/12737",0.103912784795449,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0003091","renal water homeostasis","3/607","24/12737",0.103912784795449,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0030194","positive regulation of blood coagulation","3/607","24/12737",0.103912784795449,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0034383","low-density lipoprotein particle clearance","3/607","24/12737",0.103912784795449,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0034390","smooth muscle cell apoptotic process","3/607","24/12737",0.103912784795449,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0045687","positive regulation of glial cell differentiation","3/607","24/12737",0.103912784795449,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0050798","activated T cell proliferation","3/607","24/12737",0.103912784795449,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:1900048","positive regulation of hemostasis","3/607","24/12737",0.103912784795449,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell","3/607","24/12737",0.103912784795449,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0051147","regulation of muscle cell differentiation","8/607","100/12737",0.104049257502134,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0060048","cardiac muscle contraction","8/607","100/12737",0.104049257502134,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0010927","cellular component assembly involved in morphogenesis","6/607","68/12737",0.104480539870353,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0032989","cellular anatomical entity morphogenesis","6/607","68/12737",0.104480539870353,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0042093","T-helper cell differentiation","6/607","68/12737",0.104480539870353,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0002793","positive regulation of peptide secretion","7/607","84/12737",0.105176262963451,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0032231","regulation of actin filament bundle assembly","7/607","84/12737",0.105176262963451,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0003143","embryonic heart tube morphogenesis","4/607","38/12737",0.105401550881693,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0003176","aortic valve development","4/607","38/12737",0.105401550881693,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0032731","positive regulation of interleukin-1 beta production","4/607","38/12737",0.105401550881693,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0030900","forebrain development","14/607","203/12737",0.105859319142469,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0071805","potassium ion transmembrane transport","9/607","117/12737",0.105973726338377,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0048514","blood vessel morphogenesis","27/607","440/12737",0.106645777853601,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0006790","sulfur compound metabolic process","15/607","221/12737",0.106842932601799,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0030500","regulation of bone mineralization","5/607","53/12737",0.106924402013347,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0072163","mesonephric epithelium development","5/607","53/12737",0.106924402013347,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0072164","mesonephric tubule development","5/607","53/12737",0.106924402013347,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0001667","ameboidal-type cell migration","12/607","169/12737",0.109082504319852,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0001736","establishment of planar polarity","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0002209","behavioral defense response","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0002577","regulation of antigen processing and presentation","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0002921","negative regulation of humoral immune response","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0003356","regulation of cilium beat frequency","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0006570","tyrosine metabolic process","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0007164","establishment of tissue polarity","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0010713","negative regulation of collagen metabolic process","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0010867","positive regulation of triglyceride biosynthetic process","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0014856","skeletal muscle cell proliferation","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0015816","glycine transport","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0016048","detection of temperature stimulus","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0021696","cerebellar cortex morphogenesis","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0042596","fear response","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0042749","regulation of circadian sleep/wake cycle","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0043653","mitochondrial fragmentation involved in apoptotic process","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0045762","positive regulation of adenylate cyclase activity","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0046459","short-chain fatty acid metabolic process","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0050885","neuromuscular process controlling balance","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0050961","detection of temperature stimulus involved in sensory perception","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0060219","camera-type eye photoreceptor cell differentiation","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0070837","dehydroascorbic acid transport","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0071468","cellular response to acidic pH","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0086014","atrial cardiac muscle cell action potential","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0086026","atrial cardiac muscle cell to AV node cell signaling","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0086066","atrial cardiac muscle cell to AV node cell communication","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:1904179","positive regulation of adipose tissue development","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:1904181","positive regulation of membrane depolarization","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:1904322","cellular response to forskolin","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:2000318","positive regulation of T-helper 17 type immune response","2/607","12/12737",0.109132244336048,0.714644608821968,0.714644608821969,"MARV vs Mock 3 dpi DOWN"
"GO:0002027","regulation of heart rate","6/607","69/12737",0.110105190637784,0.719206552647811,0.719206552647811,"MARV vs Mock 3 dpi DOWN"
"GO:0042982","amyloid precursor protein metabolic process","6/607","69/12737",0.110105190637784,0.719206552647811,0.719206552647811,"MARV vs Mock 3 dpi DOWN"
"GO:0002697","regulation of immune effector process","14/607","205/12737",0.112169791263303,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0071363","cellular response to growth factor stimulus","30/607","499/12737",0.112376704779124,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0031214","biomineral tissue development","8/607","102/12737",0.11321544282134,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0051592","response to calcium ion","8/607","102/12737",0.11321544282134,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0002820","negative regulation of adaptive immune response","4/607","39/12737",0.113273234774715,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0007606","sensory perception of chemical stimulus","4/607","39/12737",0.113273234774715,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0089718","amino acid import across plasma membrane","4/607","39/12737",0.113273234774715,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0098704","carbohydrate import across plasma membrane","5/607","54/12737",0.113495421029585,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0098708","D-glucose import across plasma membrane","5/607","54/12737",0.113495421029585,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0140271","hexose import across plasma membrane","5/607","54/12737",0.113495421029585,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:1901654","response to ketone","11/607","153/12737",0.11387343784604,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0010574","regulation of vascular endothelial growth factor production","3/607","25/12737",0.114111486685331,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0010575","positive regulation of vascular endothelial growth factor production","3/607","25/12737",0.114111486685331,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0010665","regulation of cardiac muscle cell apoptotic process","3/607","25/12737",0.114111486685331,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0015872","dopamine transport","3/607","25/12737",0.114111486685331,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0019226","transmission of nerve impulse","3/607","25/12737",0.114111486685331,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0032094","response to food","3/607","25/12737",0.114111486685331,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0033762","response to glucagon","3/607","25/12737",0.114111486685331,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0070884","regulation of calcineurin-NFAT signaling cascade","3/607","25/12737",0.114111486685331,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0071711","basement membrane organization","3/607","25/12737",0.114111486685331,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0141162","negative regulation of cAMP/PKA signal transduction","3/607","25/12737",0.114111486685331,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:2000107","negative regulation of leukocyte apoptotic process","3/607","25/12737",0.114111486685331,0.725353357367315,0.725353357367315,"MARV vs Mock 3 dpi DOWN"
"GO:0002819","regulation of adaptive immune response","9/607","119/12737",0.114484116345508,0.725682293972635,0.725682293972635,"MARV vs Mock 3 dpi DOWN"
"GO:0120254","olefinic compound metabolic process","9/607","119/12737",0.114484116345508,0.725682293972635,0.725682293972635,"MARV vs Mock 3 dpi DOWN"
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","10/607","136/12737",0.114581414837784,0.725682293972635,0.725682293972635,"MARV vs Mock 3 dpi DOWN"
"GO:0016054","organic acid catabolic process","14/607","206/12737",0.115407134214724,0.72913779213817,0.72913779213817,"MARV vs Mock 3 dpi DOWN"
"GO:0046395","carboxylic acid catabolic process","14/607","206/12737",0.115407134214724,0.72913779213817,0.72913779213817,"MARV vs Mock 3 dpi DOWN"
"GO:0060541","respiratory system development","6/607","70/12737",0.115881573053038,0.731247841592866,0.731247841592865,"MARV vs Mock 3 dpi DOWN"
"GO:0007043","cell-cell junction assembly","9/607","120/12737",0.11887684549029,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0010660","regulation of muscle cell apoptotic process","5/607","55/12737",0.120255275889949,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0021761","limbic system development","5/607","55/12737",0.120255275889949,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0043266","regulation of potassium ion transport","5/607","55/12737",0.120255275889949,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0048593","camera-type eye morphogenesis","5/607","55/12737",0.120255275889949,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:1903053","regulation of extracellular matrix organization","5/607","55/12737",0.120255275889949,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:2000241","regulation of reproductive process","7/607","87/12737",0.12061942892299,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0003208","cardiac ventricle morphogenesis","4/607","40/12737",0.12139593268593,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0007215","glutamate receptor signaling pathway","4/607","40/12737",0.12139593268593,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0048644","muscle organ morphogenesis","4/607","40/12737",0.12139593268593,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0060415","muscle tissue morphogenesis","4/607","40/12737",0.12139593268593,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0086065","cell communication involved in cardiac conduction","4/607","40/12737",0.12139593268593,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0010906","regulation of glucose metabolic process","6/607","71/12737",0.121807143573131,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0050796","regulation of insulin secretion","9/607","121/12737",0.123360270199962,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0001990","regulation of systemic arterial blood pressure by hormone","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0002691","regulation of cellular extravasation","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0010573","vascular endothelial growth factor production","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0032232","negative regulation of actin filament bundle assembly","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0032411","positive regulation of transporter activity","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0032692","negative regulation of interleukin-1 production","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0045622","regulation of T-helper cell differentiation","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0045940","positive regulation of steroid metabolic process","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0046320","regulation of fatty acid oxidation","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0048599","oocyte development","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0050820","positive regulation of coagulation","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0060038","cardiac muscle cell proliferation","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0061053","somite development","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0099622","cardiac muscle cell membrane repolarization","3/607","26/12737",0.124670311835368,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0002675","positive regulation of acute inflammatory response","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0006837","serotonin transport","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0006925","inflammatory cell apoptotic process","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0021587","cerebellum morphogenesis","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0032274","gonadotropin secretion","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0033235","positive regulation of protein sumoylation","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0035795","negative regulation of mitochondrial membrane permeability","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0042745","circadian sleep/wake cycle","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0045623","negative regulation of T-helper cell differentiation","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0048714","positive regulation of oligodendrocyte differentiation","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0051152","positive regulation of smooth muscle cell differentiation","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0051349","positive regulation of lyase activity","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0051450","myoblast proliferation","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0051900","regulation of mitochondrial depolarization","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0051923","sulfation","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0061548","ganglion development","2/607","13/12737",0.125059066353413,0.748341953374558,0.748341953374558,"MARV vs Mock 3 dpi DOWN"
"GO:0018108","peptidyl-tyrosine phosphorylation","7/607","88/12737",0.126013246984424,0.75318595155099,0.75318595155099,"MARV vs Mock 3 dpi DOWN"
"GO:0032103","positive regulation of response to external stimulus","28/607","468/12737",0.126842069019176,0.75727042581861,0.75727042581861,"MARV vs Mock 3 dpi DOWN"
"GO:0002526","acute inflammatory response","5/607","56/12737",0.127199265625633,0.757665190900511,0.757665190900511,"MARV vs Mock 3 dpi DOWN"
"GO:0033627","cell adhesion mediated by integrin","5/607","56/12737",0.127199265625633,0.757665190900511,0.757665190900511,"MARV vs Mock 3 dpi DOWN"
"GO:0030307","positive regulation of cell growth","9/607","122/12737",0.127933545306066,0.761168042129574,0.761168042129574,"MARV vs Mock 3 dpi DOWN"
"GO:1902991","regulation of amyloid precursor protein catabolic process","4/607","41/12737",0.129760190558143,0.770275429926672,0.770275429926672,"MARV vs Mock 3 dpi DOWN"
"GO:1905314","semi-lunar valve development","4/607","41/12737",0.129760190558143,0.770275429926672,0.770275429926672,"MARV vs Mock 3 dpi DOWN"
"GO:0045785","positive regulation of cell adhesion","20/607","320/12737",0.130855804620545,0.775894440608835,0.775894440608835,"MARV vs Mock 3 dpi DOWN"
"GO:1904062","regulation of monoatomic cation transmembrane transport","12/607","175/12737",0.131177191384745,0.776915197211585,0.776915197211585,"MARV vs Mock 3 dpi DOWN"
"GO:0030073","insulin secretion","10/607","140/12737",0.131416027245876,0.777219518608858,0.777219518608858,"MARV vs Mock 3 dpi DOWN"
"GO:0045664","regulation of neuron differentiation","7/607","89/12737",0.131527160179486,0.777219518608858,0.777219518608858,"MARV vs Mock 3 dpi DOWN"
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","16/607","247/12737",0.131911809298914,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0035567","non-canonical Wnt signaling pathway","5/607","57/12737",0.134322401560331,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0035773","insulin secretion involved in cellular response to glucose stimulus","5/607","57/12737",0.134322401560331,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0048709","oligodendrocyte differentiation","5/607","57/12737",0.134322401560331,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0010043","response to zinc ion","3/607","27/12737",0.135565494808052,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0010659","cardiac muscle cell apoptotic process","3/607","27/12737",0.135565494808052,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0032715","negative regulation of interleukin-6 production","3/607","27/12737",0.135565494808052,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0035176","social behavior","3/607","27/12737",0.135565494808052,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0042554","superoxide anion generation","3/607","27/12737",0.135565494808052,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0045214","sarcomere organization","3/607","27/12737",0.135565494808052,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0046676","negative regulation of insulin secretion","3/607","27/12737",0.135565494808052,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0050891","multicellular organismal-level water homeostasis","3/607","27/12737",0.135565494808052,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0070873","regulation of glycogen metabolic process","3/607","27/12737",0.135565494808052,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0098698","postsynaptic specialization assembly","3/607","27/12737",0.135565494808052,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:1903055","positive regulation of extracellular matrix organization","3/607","27/12737",0.135565494808052,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0048167","regulation of synaptic plasticity","10/607","141/12737",0.135821762847308,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0007265","Ras protein signal transduction","7/607","90/12737",0.137159189939413,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0018212","peptidyl-tyrosine modification","7/607","90/12737",0.137159189939413,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0046632","alpha-beta T cell differentiation","7/607","90/12737",0.137159189939413,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0016042","lipid catabolic process","17/607","267/12737",0.137556063660689,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0072593","reactive oxygen species metabolic process","11/607","159/12737",0.137874454236732,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0002040","sprouting angiogenesis","8/607","107/12737",0.13795872165639,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0030239","myofibril assembly","4/607","42/12737",0.138356159011522,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0034205","amyloid-beta formation","4/607","42/12737",0.138356159011522,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0045332","phospholipid translocation","4/607","42/12737",0.138356159011522,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0051492","regulation of stress fiber assembly","6/607","74/12737",0.140450519964653,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","6/607","74/12737",0.140450519964653,0.778532997162031,0.778532997162031,"MARV vs Mock 3 dpi DOWN"
